"labID","age","error","depth"
"157536",499,393,33
"157537",569,426.5,37
"157538",637,456.5,41
"157539",702,487,45
"157540",768,509,49
"157541",836,535.5,53
"157542",904,564,57
"157543",974,596,61
"157544",1041,617.5,65
"157545",1109,646,69
"157546",1176,668.5,73
"157547",1242,689,77
"157548",1312,719,81
"157549",1380,742,85
"157550",1448,767,89
"157551",1516,786,93
"157552",1584,810,97
"157553",1653,844.5,101
"157554",1790,881.5,109
"157555",1857,900.5,113
"157556",1924,922.5,117
"157557",1993,949.5,121
"157558",2061,969.5,125
"157559",2129,990.5,129
"157560",2197,1011,133
"157561",2335,1056.5,141
"157562",2402,1073.5,145
"157563",2538,1119.5,153
"157564",2606,1136,157
"157565",2674,1156,161
"157566",2740,1169.5,165
"157567",2818,1182.5,169
"157568",2903,1195,173
"157569",2998,1208.5,177
"157570",3111,1222,181
"157571",3299,1203,185
"157572",3492,1155,189
"157573",3686,1113.5,193
"157574",3880,1054,197
"157575",4070,1019.5,201
"157576",4267,912,205
"157577",4463,817.5,209
"157578",4652,728,213
"157579",4836,642.5,217
"157580",5027,533,221
"157581",5214,342.5,225
"157582",5394,266.5,229
"157583",5565,304,233
"157584",5722,361,237
"157585",5860,427.5,241
"157586",6000,437.5,245
"157587",6142,446,249
"157588",6283,446.5,253
"157589",6420,446,257
"157590",6631,417,263
"157591",6769,398,267
"157592",6910,376,271
"157593",7051,301,275
"157594",7181,260,279
"157595",7247,272.5,281
"157596",7302,274.5,283
"157597",7358,303.5,285
"157598",7275,270.5,287
