depth	min	max	median	mean
250	5095	5449	5275	5273
252	5136	5466	5303	5302
254	5171	5488	5332	5331
256	5207	5509	5360	5358
258	5241	5534	5382	5385
260	5267	5563	5410	5411
262	5299	5579	5435	5436
264	5322	5599	5459	5460
266	5347	5624	5484	5485
268	5376	5651	5512	5511
270	5398	5677	5535	5536
272	5426	5697	5559	5559
274	5447	5719	5583	5583
276	5466	5751	5605	5606
278	5488	5771	5627	5629
280	5503	5810	5651	5653
285	5548	5868	5706	5707
290	5600	5932	5759	5762
297	5669	6013	5836	5837
358	6280	6630	6461	6461
360	6300	6650	6482	6482
363	6344	6678	6513	6514
366	6377	6712	6545	6546
368	6397	6732	6568	6569
372	6444	6790	6614	6616
374	6459	6819	6638	6640
377	6491	6865	6673	6678
381	6525	6929	6727	6730
