"labID","age","error","depth"
"509418",-39,266,15.5
"509423",-35,266,17.5
"509419",-32,266,19.5
"509420",-28,266,21.5
"509421",-26,266,22.5
"509422",-23,266,24.5
"509454",-19,266,26.5
"509459",-15,266,28.5
"509457",-12,266,30.5
"509463",-10,266,31.5
"509424",-8,266,32.5
"509425",-6,266,33.5
"509426",-4,266,34.5
"509427",-1,266,36.5
"509428",13,266,38.5
"509429",39,266,41.5
"509430",57,266,43.5
"509431",83,266,46.5
"509432",100,266,48.5
"509433",126,266,51.5
"509434",169,266,56.5
"509435",212,266,61.5
"509436",256,266,66.5
"509437",299,266,71.5
"509438",342,266,76.5
"509439",385,266,81.5
"509440",429,266,86.5
"509441",519,266,91.5
"509442",719,266,96.5
"509443",920,266,101.5
"509444",1120,266,106.5
"509445",1320,266,111.5
"509446",1521,266,116.5
"509447",1561,266,117.5
"509448",1601,266,118.5
"509449",1630,266,119.5
"509450",1659,266,120.5
"509451",1688,266,121.5
"509452",1717,266,122.5
"509453",1746,266,123.5
"509455",1775,266,124.5
"509456",1804,266,125.5
"509458",1833,266,126.5
"509460",1861,266,127.5
"509461",1890,266,128.5
"509462",1919,266,129.5
"509464",1948,266,130.5
"509465",1977,266,131.5
"509466",2122,266,136.5
"509467",2267,266,141.5
"509468",2412,266,146.5
"509469",2470,266,148.5
"509470",2557,266,151.5
"509472",2615,266,153.5
"509471",2702,266,156.5
"509473",2846,266,161.5
"509474",2991,266,166.5
"509475",3136,266,171.5
"509476",3281,266,176.5
"509477",3426,266,181.5
"509478",3570,266,186.5
