depth	min	max	median	mean
12.5	367	708	563	558
25	684	1007	854	852
37.5	1017	1339	1191	1187
50	1338	1675	1510	1510
62.5	1657	1979	1822	1820
75	1965	2252	2104	2105
87.5	2219	2523	2369	2371
100	2469	2802	2639	2638
112.5	2741	3100	2911	2911
125	3023	3401	3201	3201
137.5	3287	3676	3479	3479
150	3627	4030	3820	3818
162.5	3939	4349	4147	4148
175	4291	4710	4501	4500
187.5	4651	5102	4868	4873
200	5017	5513	5266	5268
212.5	5457	5962	5708	5711
225	5902	6430	6153	6157
237.5	6307	6844	6593	6586
250	6780	7293	7033	7036
262.5	7190	7712	7451	7453
275	7580	8098	7840	7839
287.5	7962	8479	8221	8227
300	8353	8861	8608	8612
325	9082	9711	9398	9399
350	9856	10588	10215	10218
375	10593	11385	10966	10974
400	11152	12065	11594	11599
425	11666	12655	12119	12131
450	12049	13188	12570	12581
