depth	min	max	median	mean
0	-59	499	168	177
10	45	634	309	316
20	187	771	456	459
30	332	917	612	614
40	458	1067	758	761
50	610	1222	914	914
60	761	1369	1065	1068
70	918	1520	1216	1224
80	1090	1671	1385	1387
90	1271	1854	1553	1557
100	1428	2007	1719	1721
110	1601	2191	1886	1886
120	1738	2337	2046	2047
130	1942	2522	2219	2223
140	2107	2670	2390	2388
150	2267	2827	2558	2560
160	2431	2981	2721	2718
170	2630	3156	2892	2888
180	2794	3305	3059	3057
190	2958	3480	3227	3226
200	3122	3658	3392	3392
210	3302	3822	3555	3558
220	3469	3990	3727	3727
230	3659	4168	3908	3908
240	3818	4327	4074	4076
250	3983	4495	4243	4243
260	4159	4673	4419	4416
270	4330	4841	4588	4588
280	4495	5013	4754	4756
290	4665	5167	4932	4930
300	4857	5337	5100	5099
310	5020	5510	5262	5263
320	5201	5670	5436	5440
330	5364	5839	5600	5602
340	5538	6010	5770	5772
350	5711	6187	5947	5948
360	5880	6346	6118	6117
370	6066	6528	6282	6290
380	6228	6708	6465	6463
390	6387	6852	6625	6623
400	6543	7055	6789	6791
410	6715	7207	6958	6961
420	6896	7383	7139	7136
430	7063	7560	7323	7317
440	7237	7735	7480	7488
450	7409	7903	7663	7660
460	7570	8083	7831	7831
470	7762	8268	8007	8013
480	7936	8425	8192	8189
490	8122	8622	8373	8374
500	8289	8816	8555	8554
510	8476	8996	8741	8740
520	8653	9225	8939	8943
530	8842	9449	9144	9147
540	9082	9692	9372	9374
550	9293	9958	9616	9616
560	9564	10247	9901	9903
570	9865	10659	10266	10263
580	10351	11188	10776	10775
590	10737	11497	11132	11126
600	10994	11754	11383	11382
610	11192	11973	11572	11577
620	11332	12171	11732	11739
