depth	min	max	median	mean
7.5	-46	218	67	71
17.5	38	442	207	218
22.5	87	543	277	285
32	171	703	412	418
37.5	241	792	490	493
47.4	347	948	623	623
58	469	1111	758	761
68.5	593	1264	892	900
79	731	1401	1028	1040
94.6	899	1619	1248	1252
100	968	1704	1329	1327
122.6	1243	2011	1636	1636
157.5	1670	2503	2075	2084
172.5	1850	2664	2269	2266
197.5	2188	2954	2560	2566
222.2	2467	3249	2854	2854
270.5	3002	3769	3379	3383
295	3287	4027	3643	3647
320.5	3541	4257	3902	3902
354.5	3874	4613	4241	4244
384.5	4175	4920	4533	4542
409.5	4406	5169	4780	4784
424.5	4565	5308	4925	4927
461.5	4920	5651	5280	5277
486.5	5137	5890	5497	5501
511.5	5351	6110	5732	5731
542.5	5667	6378	6009	6012
566.5	5890	6589	6223	6232
585.5	6058	6740	6393	6400
606	6260	6905	6575	6580
627.5	6437	7098	6762	6767
637.5	6536	7182	6849	6853
643.8	6599	7243	6901	6906
669.5	6797	7454	7126	7127
680.5	6907	7545	7216	7220
692.5	6995	7657	7320	7326
702	7097	7762	7400	7409
705	7124	7793	7431	7439
712.8	7187	7864	7503	7517
715	7212	7891	7529	7540
719.5	7262	7938	7578	7588
724.5	7312	7998	7635	7642
725	7314	8007	7640	7647
734.5	7452	8119	7761	7763
739	7505	8173	7817	7822
759	7796	8523	8132	8136
779	8116	8954	8509	8518
789	8295	9222	8728	8733
799	8481	9442	8941	8942
805	8632	9570	9062	9072
816	8852	9779	9297	9304
820.2	8942	9883	9382	9388
837	9253	10222	9693	9707
849	9485	10398	9913	9921
860	9661	10600	10103	10111
865.5	9775	10673	10199	10208
870.8	9854	10787	10297	10307
882.8	10082	11021	10529	10537
887	10150	11115	10606	10618
897	10367	11318	10817	10823
907.6	10579	11515	11031	11037
915.2	10748	11703	11201	11208
925	10975	11920	11427	11431
930	11079	12050	11535	11545
937.5	11241	12255	11709	11716
943.7	11378	12385	11842	11852
948.7	11505	12509	11946	11960
950	11528	12531	11972	11988
955.8	11652	12663	12096	12118
957.1	11669	12700	12123	12148
962.6	11823	12848	12229	12267
970	11974	12999	12381	12414
974	12047	13066	12453	12491
980.2	12156	13179	12562	12608
986.2	12258	13312	12673	12720
992.6	12381	13480	12796	12847
996.3	12438	13536	12857	12913
1014	12741	13882	13152	13213
1023	12876	14054	13301	13362
1028	12948	14148	13384	13447
1033	13022	14257	13470	13533
1038	13084	14386	13551	13620
1043	13151	14476	13642	13712
1049	13254	14629	13750	13819
1053	13308	14718	13813	13888
1058	13397	14829	13909	13982
1063	13459	14958	13995	14075
1073	13594	15172	14171	14242
1078	13656	15266	14253	14320
1083	13714	15380	14320	14400
1093.5	13856	15580	14497	14569
