depth	min	max	median	mean
0	-53	-48	-50	-50
4	-44	-39	-41	-41
8	-32	-29	-30	-30
12	-19	-14	-16	-16
16	-6	3	1	0
20	3	24	16	15
24	29	65	57	54
28	65	146	108	106
32	121	348	235	234
36	236	661	429	434
40	416	842	646	639
44	600	936	775	772
48	731	1041	884	886
52	838	1156	989	988
56	923	1247	1085	1085
60	998	1362	1176	1179
64	1088	1467	1276	1276
68	1174	1577	1375	1372
72	1262	1686	1471	1473
76	1356	1824	1578	1581
80	1456	1952	1691	1692
84	1563	2055	1813	1810
88	1660	2187	1931	1932
92	1776	2328	2060	2057
96	1889	2484	2181	2184
100	1998	2607	2310	2309
104	2144	2723	2438	2434
108	2270	2856	2557	2554
112	2388	2958	2666	2669
116	2508	3073	2782	2781
120	2593	3169	2885	2888
124	2671	3268	2964	2971
128	2750	3365	3042	3050
132	2804	3469	3117	3125
136	2860	3557	3193	3196
