depth	min	max	median	mean
0	484	1039	774	771
5	603	1160	897	895
10	799	1412	1100	1106
15	1091	1706	1385	1387
20	1306	1943	1600	1608
25	1540	2153	1836	1841
27.5	1695	2286	1967	1972
30	1748	2459	2107	2103
40	2318	3214	2751	2750
45	2716	3697	3226	3217
50	3257	4232	3750	3750
55	3783	4726	4273	4277
58	4209	4888	4553	4549
60	4317	5125	4728	4730
63	4671	5309	5010	5008
65	4759	5583	5196	5194
70	5184	5909	5574	5566
75	5460	6071	5780	5781
80	5675	6207	5959	5953
85	5817	6336	6092	6087
90	5998	6456	6219	6222
95	6105	6573	6334	6335
100	6223	6686	6447	6444
105	6328	6777	6552	6553
110	6440	6884	6659	6659
115	6547	6980	6771	6769
120	6660	7091	6871	6871
125	6759	7226	6979	6982
130	6854	7334	7082	7086
135	6932	7430	7182	7181
140	6996	7542	7267	7269
