depth	min	max	median	mean
620	8095	8912	8564	8551
622.5	8155	8935	8604	8592
625	8206	8976	8648	8632
627.5	8281	8996	8688	8674
630	8346	9030	8727	8717
632.5	8432	9073	8772	8768
635	8484	9123	8824	8819
637.5	8573	9160	8878	8873
640	8624	9199	8928	8927
642.5	8728	9237	8987	8989
645	8798	9298	9052	9052
647.5	8879	9340	9127	9119
650	8921	9421	9189	9186
652.5	9060	9473	9270	9268
655	9115	9581	9351	9350
657.5	9230	9622	9435	9433
660	9292	9720	9518	9515
662.5	9413	9773	9614	9606
665	9467	9891	9703	9697
667.5	9626	9962	9792	9789
670	9687	10089	9879	9881
672.5	9809	10143	9968	9970
675	9870	10253	10058	10059
677.5	9981	10307	10144	10143
680	10033	10427	10228	10228
682.5	10134	10476	10299	10300
685	10184	10578	10369	10372
687.5	10265	10622	10438	10442
690	10307	10711	10514	10511
692.5	10377	10752	10568	10569
695	10420	10820	10628	10626
697.5	10475	10856	10676	10675
700	10523	10921	10725	10724
702.5	10576	10955	10769	10766
705	10615	10998	10808	10807
707.5	10665	11033	10844	10845
710	10695	11079	10881	10882
712.5	10737	11108	10917	10916
715	10765	11170	10945	10950
722.5	10836	11264	11041	11042
725	10853	11302	11071	11073
727.5	10883	11335	11099	11101
730	10903	11368	11127	11130
777.5	11346	11925	11635	11641
780	11369	11977	11667	11669
782.5	11396	11994	11698	11699
785	11425	12032	11733	11729
787.5	11456	12066	11770	11767
