depth	min	max	median	mean
0	-68	227	22	39
10	0	337	143	150
20	87	435	247	253
40	281	616	447	449
60	469	791	629	628
80	640	963	802	802
100	831	1120	967	968
120	981	1254	1118	1118
140	1131	1404	1258	1260
160	1261	1543	1403	1405
180	1407	1701	1552	1552
200	1560	1848	1705	1706
220	1721	1999	1859	1859
240	1870	2166	2018	2016
260	2028	2336	2172	2174
280	2175	2475	2332	2330
300	2332	2629	2479	2481
320	2474	2763	2629	2625
340	2628	2899	2770	2768
360	2772	3021	2903	2903
380	2919	3164	3040	3040
400	3067	3317	3191	3191
420	3226	3499	3360	3361
430	3319	3595	3457	3458
440	3417	3723	3566	3566
450	3525	3855	3690	3688
460	3638	4001	3822	3821
465	3713	4085	3888	3889
470	3779	4157	3963	3961
475	3845	4237	4039	4037
480	3911	4324	4119	4119
490	4069	4546	4311	4307
500	4222	4809	4508	4508
510	4434	5013	4721	4718
520	4661	5266	4959	4959
525	4777	5388	5092	5091
530	4927	5532	5250	5246
535	5102	5721	5412	5412
540	5274	5895	5578	5580
545	5445	6088	5776	5772
550	5658	6323	5990	5986
555	5830	6504	6190	6185
560	6015	6719	6399	6393
565	6242	6948	6610	6607
570	6476	7157	6825	6822
575	6743	7373	7064	7065
580	6931	7580	7265	7269
585	7149	7782	7480	7473
590	7346	7995	7680	7679
595	7553	8163	7885	7884
600	7760	8372	8074	8070
605	7969	8569	8258	8260
610	8149	8783	8454	8458
620	8474	9157	8837	8829
625	8678	9333	9031	9022
630	8889	9514	9206	9208
632.5	9017	9588	9297	9295
635	9072	9693	9382	9382
637.5	9187	9760	9468	9469
640	9244	9870	9559	9556
642.5	9329	9938	9636	9636
645	9395	10054	9719	9716
647.5	9495	10107	9810	9805
650	9570	10245	9895	9895
652	9641	10295	9962	9968
660	9847	10656	10233	10243
670	10152	11047	10589	10586
680	10492	11363	10928	10932
690	10835	11748	11287	11280
700	11199	12074	11652	11649
710	11573	12442	12030	12020
720	11921	12839	12388	12390
730	12340	13203	12780	12784
740	12766	13577	13185	13184
742	12886	13632	13270	13267
745	12985	13793	13395	13390
747.5	13135	13851	13489	13489
750	13223	13953	13585	13589
755	13342	14156	13768	13763
757.5	13464	14210	13855	13855
760	13546	14342	13942	13946
762.5	13641	14418	14025	14025
765	13714	14541	14102	14104
767	13783	14594	14151	14162
770	13843	14680	14238	14249
775	13969	14857	14389	14387
780	14074	14977	14512	14515
790	14288	15228	14739	14753
800	14464	15510	14972	14978
810	14670	15791	15190	15201
815	14758	15889	15286	15298
820	14842	15971	15380	15389
830	14999	16148	15558	15562
835	15047	16266	15639	15645
840	15130	16350	15715	15722
