depth	min	max	median	mean
64	1715	2297	2038	2041
74	1853	2476	2193	2187
84	2088	2619	2361	2358
94	2271	2770	2522	2522
104	2455	2933	2705	2703
114	2632	3099	2868	2866
124	2798	3248	3033	3030
134	2967	3429	3199	3201
144	3133	3574	3372	3368
154	3333	3705	3532	3526
164	3505	3827	3672	3670
174	3634	3968	3799	3799
184	3760	4086	3914	3919
194	3882	4241	4046	4048
204	3984	4350	4161	4163
214	4125	4492	4304	4308
224	4266	4627	4459	4453
234	4443	4748	4621	4612
240	4600	4811	4718	4715
241	4631	4821	4732	4730
242	4653	4828	4747	4745
243	4669	4842	4760	4759
244	4684	4862	4774	4774
245	4702	4872	4789	4788
246	4720	4883	4803	4802
247	4728	4894	4816	4816
248	4738	4916	4830	4830
249	4748	4942	4844	4844
250	4769	4948	4859	4858
254	4816	5021	4915	4918
255	4845	5034	4933	4936
256	4863	5047	4953	4955
257	4879	5071	4972	4974
258	4890	5097	4991	4992
259	4900	5122	5011	5011
261	4967	5159	5061	5063
262	4989	5185	5089	5088
263	5007	5220	5116	5114
264	5014	5262	5141	5140
265	5060	5278	5164	5165
266	5085	5295	5190	5189
267	5105	5317	5215	5214
268	5119	5348	5240	5238
269	5127	5393	5264	5263
271	5199	5407	5308	5306
272	5226	5421	5329	5328
273	5247	5444	5351	5350
274	5261	5476	5374	5372
275	5298	5483	5393	5392
276	5326	5493	5412	5412
277	5352	5508	5434	5432
278	5368	5525	5453	5452
279	5384	5551	5474	5472
280	5410	5561	5488	5487
281	5431	5570	5504	5503
282	5446	5583	5520	5518
283	5454	5605	5534	5533
284	5464	5634	5549	5549
285	5487	5642	5564	5565
286	5509	5653	5579	5580
287	5518	5672	5595	5596
288	5528	5699	5611	5612
289	5538	5728	5627	5628
291	5571	5761	5660	5661
292	5579	5783	5678	5677
293	5587	5810	5694	5693
294	5595	5837	5708	5710
295	5623	5846	5725	5727
296	5640	5859	5742	5744
297	5653	5874	5758	5761
298	5664	5893	5776	5778
299	5674	5922	5792	5795
301	5714	5945	5824	5827
302	5728	5968	5840	5843
303	5739	5989	5858	5859
304	5751	6009	5874	5875
305	5773	6018	5892	5891
306	5793	6029	5907	5908
307	5809	6044	5924	5925
308	5819	6064	5940	5942
309	5828	6093	5955	5959
311	5874	6122	5992	5993
312	5884	6148	6011	6011
313	5896	6172	6029	6028
314	5903	6199	6046	6045
315	5922	6215	6062	6063
316	5937	6234	6080	6081
317	5947	6254	6096	6099
326	6077	6453	6252	6258
336	6258	6642	6443	6442
346	6433	6855	6643	6642
356	6628	7106	6861	6860
366	6816	7322	7079	7075
376	7051	7536	7294	7295
386	7302	7705	7516	7513
394	7515	7844	7684	7683
396	7578	7875	7725	7724
404	7708	8061	7878	7881
406	7743	8088	7918	7918
414	7863	8268	8074	8071
416	7923	8297	8115	8112
424	8064	8483	8270	8271
426	8112	8508	8308	8308
434	8235	8672	8452	8452
436	8280	8697	8489	8488
444	8398	8865	8616	8626
445	8408	8879	8633	8641
