depth	min	max	median	mean
5	3022	4316	3671	3673
15	3316	4546	3940	3946
22	3652	4797	4246	4233
28	3991	5066	4550	4547
33	4407	5437	4926	4925
38	4862	5927	5426	5415
45	5539	6750	6151	6149
55	6264	7348	6837	6829
62	6674	7577	7128	7130
70	6978	7843	7418	7422
85	7470	8312	7877	7887
95	7790	8588	8167	8172
105	8056	8829	8437	8436
110	8173	8961	8565	8567
120	8393	9244	8808	8810
130	8631	9499	9039	9046
140	8822	9735	9261	9269
158	9245	10153	9665	9673
169	9478	10391	9921	9929
180	9719	10666	10179	10177
190	9916	10876	10398	10393
205	10241	11240	10711	10713
215	10452	11431	10924	10931
225	10645	11649	11127	11135
230	10759	11766	11231	11243
235	10843	11891	11338	11348
245	11063	12081	11546	11555
250	11166	12204	11644	11659
255	11260	12297	11733	11757
260	11339	12424	11849	11855
263	11397	12481	11905	11911
268	11484	12585	11991	12000
273	11558	12704	12075	12083
278	11644	12789	12150	12163
282	11688	12863	12212	12227
287	11776	12970	12294	12308
290	11809	13031	12343	12356
295	11880	13127	12410	12433
