depth	min	max	median	mean
5	3783	4663	4242	4239
10	3875	4749	4321	4322
15	3980	4845	4413	4414
20	4095	4926	4526	4523
25	4209	5023	4642	4637
30	4377	5137	4788	4785
35	4608	5282	4957	4957
40	4811	5499	5143	5149
45	5087	5770	5448	5440
50	5433	6087	5775	5771
55	5756	6382	6089	6082
60	6111	6668	6400	6397
65	6389	6920	6668	6662
70	6646	7127	6887	6885
75	6842	7327	7078	7077
80	7005	7507	7252	7251
85	7144	7677	7405	7402
90	7302	7810	7554	7554
95	7451	7927	7699	7694
100	7607	8066	7836	7831
105	7740	8188	7959	7962
110	7842	8324	8070	8072
120	7972	8591	8246	8251
125	8025	8686	8331	8338
130	8110	8791	8415	8424
140	8243	9034	8577	8591
150	8355	9248	8741	8756
155	8429	9347	8816	8841
160	8495	9470	8906	8928
165	8563	9558	8983	9006
170	8632	9625	9062	9081
