depth	min	max	median	mean
1	406	1046	718	719
5	512	1154	831	829
10	803	1536	1164	1160
15	4564	5168	4869	4872
25	5706	6301	6004	6004
50	6274	6800	6546	6542
60	6494	6990	6744	6742
70	6724	7149	6931	6936
75	6823	7232	7034	7029
80	6922	7317	7126	7122
85	7007	7423	7224	7220
95	7204	7598	7402	7403
100	7298	7677	7492	7491
105	7380	7770	7583	7581
110	7465	7864	7671	7669
115	7564	7943	7759	7760
120	7653	8034	7850	7848
125	7739	8113	7937	7935
130	7839	8208	8030	8027
135	7923	8303	8107	8110
140	8005	8375	8189	8193
145	8099	8473	8275	8277
150	8181	8563	8357	8360
155	8252	8658	8438	8441
160	8312	8750	8520	8522
165	8385	8856	8595	8597
