"labID","age","error","depth"
"220160",228,315.5,0
"220161",295,296,5
"220162",494,251.5,20
"220163",622,230.5,30
"220164",744,210.5,40
"220165",859,192,50
"220166",963,208.5,60
"220167",1056,211.5,70
"220168",1135,157,80
"220169",1199,160,90
"220170",1248,169.5,100
"220171",1284,180,110
"220172",1311,188,120
"220173",1333,192,130
"220174",1352,193.5,140
"220175",1370,193.5,150
"220176",1392,193,160
"220177",1421,191,170
"220178",1459,186,180
"220179",1509,177.5,190
"220180",1574,166.5,200
"220181",1659,157,210
"220182",1765,149,220
"220183",1895,144.5,230
"220184",2050,146.5,240
"220185",2230,152,250
"220186",2434,158.5,260
"220187",2661,167,270
"220188",2911,175.5,280
"220189",3183,181.5,290
"220190",3478,186.5,300
"220191",3796,192.5,310
"220192",4136,201,320
"220193",4499,208.5,330
"220194",4884,211.5,340
"220195",5290,210.5,350
"220196",5714,205.5,360
"220197",6154,198.5,370
"220198",6609,189,380
"220199",7077,183.5,390
"220200",7555,185,400
"220201",8041,205,410
"220202",8533,240,420
"220203",9022,276,430
"220204",9263,300.5,435
"220205",9501,326,440
"220206",9959,376.5,450
"220207",10179,399,455
"220208",10390,419,460
"220209",10592,435,465
"220210",10783,471.5,470
"220211",10963,490,475
"220212",11131,499.5,480
"220213",11286,496.5,485
"220214",11428,563.5,490
"220215",11684,591.5,500
"220216",11910,594.5,510
"220217",12119,567,520
"220218",12324,554,530
"220219",12538,532,540
"220220",12652,516,545
"220221",12772,497,550
"220222",12901,477,555
"220223",13040,459,560
"220224",13190,449.5,565
"220225",13349,446,570
"220226",13518,444.5,575
"220227",13693,447.5,580
"220228",13874,449,585
"220229",14060,453.5,590
"220230",14343,470.5,597.5
"220231",14818,551.5,610
"220232",15008,598.5,615
"220233",15388,714,625
"220234",15578,775.5,630
"220235",15768,838.5,635
"220236",16148,966,645
"220237",16338,1030.5,650
