depth	min	max	median	mean
200	8706	9903	9359	9346
202.5	8781	9934	9398	9386
207.5	8876	10004	9482	9468
212.5	8960	10105	9559	9556
217.5	9059	10197	9650	9651
222.5	9202	10282	9750	9751
227.5	9380	10369	9872	9874
232.5	9648	10547	10085	10088
237.5	9932	10925	10447	10440
242.5	10266	11426	10844	10833
247.5	10569	11765	11195	11183
252.5	10959	12015	11507	11508
257.5	11312	12301	11795	11803
262.5	11593	12509	12071	12067
267.5	11850	12711	12312	12309
272.5	12132	12888	12527	12520
277.5	12377	13037	12724	12715
280	12461	13151	12819	12812
285	12681	13333	13009	13007
290	12922	13463	13197	13198
295	13106	13625	13361	13365
300	13273	13791	13528	13529
305	13437	13938	13684	13687
310	13592	14118	13837	13844
315	13746	14257	13987	13993
320	13858	14435	14116	14124
325	13973	14563	14257	14262
330	14086	14707	14387	14386
335	14181	14854	14502	14509
340	14304	14992	14624	14631
345	14387	15115	14727	14740
350	14488	15263	14834	14844
355	14555	15348	14939	14944
360	14667	15469	15026	15040
365	14736	15570	15129	15134
370	14822	15695	15222	15229
375	14882	15784	15314	15317
380	14965	15922	15400	15409
385	15026	16017	15486	15494
390	15076	16111	15569	15578
395	15171	16194	15651	15658
400	15212	16281	15738	15737
