depth	min	max	median	mean
0	-56	-43	-49	-49
10	-46	-19	-34	-34
20	-35	2	-18	-18
30	-22	20	-3	-2
40	-8	37	13	14
60	23	71	47	47
70	40	88	64	64
80	60	106	83	83
90	78	124	102	102
92	85	127	107	107
94	88	134	112	112
96	97	144	120	120
98	104	161	131	131
100	108	187	140	143
105	143	454	245	260
110	245	634	433	432
115	447	747	600	600
120	585	979	766	769
125	726	1118	924	923
130	861	1215	1049	1047
140	1084	1390	1248	1243
145	1181	1462	1334	1331
150	1268	1534	1407	1403
155	1332	1586	1471	1472
160	1426	1650	1540	1540
165	1487	1719	1601	1600
170	1549	1779	1659	1663
175	1615	1850	1723	1726
180	1671	1955	1805	1806
190	1830	2186	2008	2010
200	2060	2413	2226	2228
205	2170	2593	2366	2369
210	2276	2716	2503	2505
215	2433	2850	2656	2651
223	2734	3007	2869	2868
230	2855	3220	3027	3028
235	2928	3352	3128	3131
239	2994	3439	3210	3215
245	3101	3604	3327	3334
251	3197	3726	3439	3446
270	3481	4140	3780	3787
280	3639	4362	3963	3969
290	3780	4543	4134	4144
310	4104	4931	4482	4490
320	4240	5114	4651	4660
330	4399	5283	4821	4830
340	4518	5457	4977	4984
380	5057	6221	5600	5609
