"labID","age","error","depth"
"331680",1110,266,8
"331681",1221,266,12
"331682",1332,266,16
"331683",1443,266,20
"331684",1554,266,24
"331685",1665,266,28
"331686",1776,266,32
"331687",1886,266,36
"331688",1997,266,40
"331689",2109,266,44
"331690",2221,266,48
"331691",2336,266,52
"331692",2455,266,56
"331693",2581,266,60
"331694",2713,266,64
"331695",2856,266,68
"331696",3012,266,72
"331697",3185,266,76
"331698",3377,266,80
"331699",3591,266,84
"331700",3820,266,88
"331701",4052,266,92
"331702",4278,266,96
"331703",4486,266,100
"331704",4668,266,104
"331705",4749,266,106
"331706",4824,266,108
"331707",4859,266,109
"331708",4893,266,110
"331709",4925,266,111
"331710",4956,266,112
"331711",4986,266,113
"331712",5014,266,114
"331713",5042,266,115
"331714",5068,266,116
"331715",5093,266,117
"331716",5117,266,118
"331717",5140,266,119
"331718",5162,266,120
"331719",5204,266,122
"331720",5224,266,123
"331721",5242,266,124
"331722",5261,266,125
"331723",5278,266,126
"331724",5295,266,127
"331725",5312,266,128
"331726",5328,266,129
"331727",5344,266,130
"331728",5359,266,131
"331729",5375,266,132
"331730",5390,266,133
"331731",5404,266,134
"331732",5419,266,135
"331733",5434,266,136
"331734",5449,266,137
"331735",5463,266,138
"331736",5478,266,139
"331737",5493,266,140
"331738",5509,266,141
"331739",5524,266,142
"331740",5540,266,143
"331741",5557,266,144
"331742",5574,266,145
"331743",5591,266,146
"331744",5610,266,147
"331745",5629,266,148
"331746",5669,266,150
"331747",5712,266,152
"331748",5813,266,156
"331749",5934,266,160
"331750",6078,266,164
"331751",6244,266,168
"331752",6425,266,172
"331753",6617,266,176
"331754",6814,266,180
"331755",7013,266,184
"331756",7211,266,188
