depth	min	max	median	mean
12	113	473	287	287
14	177	502	324	326
16	211	536	362	366
17	226	574	383	386
18	297	631	454	454
19	327	724	522	522
20	351	848	582	590
21	368	1019	644	658
22	386	1174	707	726
23	552	1251	843	860
25	732	1557	1133	1130
27	824	2064	1396	1399
28	998	2114	1513	1525
30	1247	2284	1778	1775
32	1398	2718	2004	2026
34	1909	2838	2334	2348
36	2213	3122	2674	2671
37	2290	3374	2832	2832
38	2500	3415	2954	2956
40.5	2907	3590	3273	3268
42	3090	3783	3462	3455
44	3358	3880	3612	3611
47	3570	4132	3844	3846
48	3732	4214	3974	3971
50	3921	4395	4237	4221
52	4091	4653	4506	4470
53	4374	4925	4806	4768
54	4619	5210	5108	5065
55	4902	5508	5404	5363
56	5185	5823	5701	5660
58	5894	6435	6318	6290
60	6739	7067	6966	6954
62	7440	7776	7618	7618
64	7603	7903	7752	7751
65	7636	8008	7813	7817
