depth	min	max	median	mean
0	204	625	424	421
1	305	649	478	478
2	374	699	534	534
3	426	763	588	590
4	446	859	647	646
5	467	961	704	703
6	656	1058	844	850
7	806	1183	997	998
8	916	1349	1149	1145
9	1022	1548	1294	1293
10	1102	1764	1445	1440
12	1408	1882	1654	1653
14	1569	2177	1868	1866
15	1624	2371	1971	1973
18	1988	2575	2293	2295
20	2108	2898	2508	2509
25	2528	3307	2917	2913
30	2844	3565	3217	3214
33	3044	3662	3357	3357
40	3350	3950	3653	3654
45	3518	4112	3827	3828
50	3685	4253	3977	3975
55	3825	4373	4112	4108
60	3952	4519	4250	4244
65	4099	4668	4389	4387
70	4245	4818	4529	4528
75	4382	5017	4684	4690
80	4568	5257	4893	4893
85	4786	5534	5142	5151
90	5104	6002	5537	5536
95	5593	6467	6036	6036
100	6131	6843	6505	6496
103	6338	6958	6646	6649
107	6454	7145	6795	6793
