depth	min	max	median	mean
0	-22	267	123	123
3	22	284	157	156
8	75	345	210	209
13	128	393	257	257
18	173	444	305	304
23	211	502	355	353
38	330	677	503	504
73	679	1110	876	879
93	894	1322	1105	1106
123	1238	1713	1465	1466
143	1467	1975	1713	1714
173	1832	2364	2112	2111
193	2108	2643	2375	2376
223	2535	3099	2792	2797
248	2851	3417	3150	3148
273	3228	3782	3510	3508
298	3600	4181	3878	3877
323	3945	4512	4233	4232
348	4305	4852	4584	4585
373	4671	5224	4936	4942
393	4962	5528	5241	5243
413	5263	5817	5545	5543
438	5643	6189	5907	5911
463	6024	6525	6271	6271
488	6352	6847	6607	6610
513	6699	7187	6942	6943
538	7035	7511	7260	7266
563	7348	7847	7586	7588
588	7661	8150	7902	7903
613	8008	8484	8225	8231
638	8308	8818	8561	8559
663	8643	9160	8895	8895
688	8974	9520	9242	9247
706	9256	9768	9518	9516
721	9480	10009	9736	9737
736	9690	10232	9966	9963
756	10008	10541	10275	10274
771	10229	10777	10517	10511
786	10480	11009	10761	10756
801	10731	11284	11003	11003
813	10946	11484	11204	11204
825	11126	11713	11407	11408
837	11321	11881	11601	11604
849	11522	12085	11794	11803
861	11731	12260	11991	11995
873	11947	12439	12191	12190
884	12129	12619	12368	12366
896	12339	12763	12559	12555
901	12428	12818	12638	12633
907	12510	12908	12727	12721
913	12612	12997	12810	12811
919	12708	13077	12898	12898
925	12785	13172	12980	12979
931	12882	13249	13055	13058
941	13000	13411	13197	13199
955	13190	13619	13385	13392
967	13339	13799	13547	13555
979	13465	14013	13724	13728
991	13626	14203	13899	13902
