"labID","age","error","depth"
"259445",151,266,0
"259446",275,266,13
"259447",371,266,23
"259448",466,266,33
"259449",561,266,43
"259450",657,266,53
"259451",752,266,63
"259452",847,266,73
"259453",943,266,83
"259454",1038,266,93
"259455",1133,266,103
"259456",1229,266,113
"259457",1324,266,123
"259458",1419,266,133
"259459",1515,266,143
"259460",1610,266,153
"259461",1705,266,163
"259462",1801,266,173
"259463",1896,266,183
"259464",1991,266,193
"259465",2087,266,203
"259466",2182,266,213
"259467",2277,266,223
"259468",2373,266,233
"259469",2468,266,243
"259470",2563,266,253
"259471",2659,266,263
"259472",7213,266,273
"259473",7770,266,283
"259474",8328,266,293
"259475",8885,266,303
"259476",9844,266,313
"259477",10974,266,323
"259478",12105,266,333
"259479",12953,266,341
