depth	min	max	median	mean
0	-67	262	37	50
13	50	383	195	199
23	143	476	308	309
33	240	593	413	414
43	352	702	516	518
53	455	804	624	623
63	568	906	730	730
73	672	991	833	833
83	768	1101	933	932
93	868	1196	1029	1030
103	959	1296	1128	1129
113	1058	1394	1233	1230
123	1161	1496	1328	1328
133	1260	1593	1426	1426
143	1365	1693	1528	1529
153	1467	1797	1626	1628
163	1558	1912	1728	1731
173	1654	2015	1836	1834
183	1764	2128	1942	1941
193	1875	2240	2051	2052
203	1989	2359	2162	2167
213	2099	2481	2295	2293
223	2225	2628	2419	2421
233	2365	2768	2552	2559
243	2507	2946	2716	2719
253	2676	3184	2921	2927
263	2955	3572	3247	3252
273	6442	7390	6945	6944
283	7354	8123	7737	7742
293	7986	8699	8343	8342
303	8591	9325	8963	8963
313	9444	10282	9876	9873
323	10500	11344	10927	10928
333	11393	12116	11748	11751
341	11702	12448	12058	12062
