depth	min	max	median	mean
86	21	469	233	235
90	72	516	293	294
114	386	886	638	638
153	959	1527	1235	1238
193	1618	2245	1928	1927
228	2231	2924	2563	2565
264	2937	3570	3254	3259
288	3366	4026	3719	3714
312	3853	4508	4186	4181
333	4295	4907	4582	4582
353	4685	5286	4976	4976
375	5085	5740	5425	5422
396	5570	6179	5852	5856
417	5971	6559	6266	6263
439	6397	6940	6664	6664
461	6776	7336	7057	7055
484	7194	7734	7454	7457
504	7539	8058	7812	7807
521	7846	8341	8088	8090
538	8128	8635	8401	8394
555	8445	8965	8694	8697
562	8578	9095	8820	8827
582	8956	9478	9211	9212
592	9138	9680	9406	9409
602	9333	9889	9609	9609
612	9557	10082	9816	9815
623	9776	10319	10043	10043
633	9952	10546	10250	10254
643	10172	10760	10467	10470
653	10397	10989	10692	10691
663	10635	11212	10926	10927
673	10885	11447	11161	11162
678	10998	11559	11275	11278
683	11105	11678	11397	11393
688	11229	11784	11514	11511
693	11342	11929	11626	11623
698	11437	12029	11733	11733
703	11555	12150	11850	11848
708	11679	12245	11962	11962
728	12116	12650	12384	12384
733	12240	12737	12495	12492
738	12360	12822	12605	12600
743	12491	12911	12700	12701
748	12586	12996	12794	12795
753	12686	13077	12891	12889
758	12800	13162	12978	12978
763	12883	13239	13059	13061
768	12952	13309	13140	13140
773	13029	13393	13223	13221
778	13103	13506	13307	13304
783	13169	13602	13386	13384
788	13229	13689	13460	13461
793	13297	13796	13538	13539
