depth	min	max	median	mean
43	1967	3397	2596	2634
76	2583	3881	3220	3226
93	2929	4214	3554	3556
119	3578	4659	4127	4129
131	3799	4889	4396	4383
136	3936	5004	4508	4498
156	4490	5453	4973	4972
166	4702	5678	5215	5210
176	4967	5929	5466	5455
186	5247	6164	5731	5713
196	5534	6392	5971	5967
206	5802	6618	6226	6223
225	6348	7032	6717	6710
238	6701	7268	7020	7014
251	7091	7473	7281	7281
263	7255	7638	7441	7442
276	7393	7771	7571	7573
313	7693	8104	7904	7900
350	7996	8438	8211	8210
380	8241	8685	8443	8450
410	8465	8938	8688	8692
450	8751	9271	9003	9005
480	8974	9509	9245	9244
510	9221	9769	9485	9489
550	9536	10098	9816	9816
580	9793	10340	10059	10061
610	10016	10608	10314	10311
680	10585	11256	10903	10902
710	10825	11522	11168	11167
751	11165	11915	11537	11535
783	11451	12229	11835	11833
815	11769	12503	12146	12145
860	12191	13034	12602	12603
894	12553	13423	12961	12965
929	12909	13841	13371	13368
970	13381	14403	13862	13869
990	13627	14711	14126	14134
