"labID","age","error","depth"
"255996",560,266,0
"255997",676,266,2
"255998",791,266,4
"255999",849,266,5
"256000",906,266,6
"256001",1022,266,8
"256002",1079,266,9
"256003",1137,266,10
"256004",1195,266,11
"256005",1252,266,12
"256006",1310,266,13
"256007",1368,266,14
"256008",1425,266,15
"256009",1483,266,16
"256010",1541,266,17
"256011",1598,266,18
"256012",1656,266,19
"256013",1714,266,20
"256014",1771,266,21
"256015",1887,266,23
"256016",1944,266,24
"256017",2002,266,25
"256018",2060,266,26
"256019",2800,266,30
"256020",3323,266,32
"256021",3604,266,34
"256022",3719,266,40
"256023",3910,266,50
"256024",4025,266,56
"256025",4140,266,62
"256026",4216,266,66
"256027",4408,266,76
"256028",4542,266,83
