depth	min	max	median	mean
16	1060	1423	1268	1263
20	1179	1486	1346	1341
22	1238	1516	1385	1381
24	1293	1540	1427	1423
26	1318	1594	1466	1464
28	1398	1625	1515	1513
30	1441	1680	1564	1563
32	1508	1726	1619	1618
33	1552	1752	1647	1648
34	1579	1779	1678	1678
35	1596	1812	1710	1709
36	1608	1859	1742	1739
37	1648	1873	1766	1767
38	1690	1887	1793	1795
39	1716	1914	1824	1823
40	1738	1948	1854	1851
41	1752	1989	1882	1879
42	1794	2005	1911	1909
43	1835	2025	1942	1940
44	1867	2060	1974	1971
46	1902	2155	2035	2033
48	1988	2196	2104	2101
50	2039	2286	2172	2168
54	2173	2405	2290	2289
58	2296	2528	2413	2410
62	2408	2672	2535	2538
66	2525	2818	2668	2669
70	2644	2912	2784	2784
74	2772	3042	2907	2907
78	2892	3173	3029	3029
82	2988	3303	3146	3144
86	3073	3402	3250	3247
90	3204	3487	3344	3346
94	3308	3571	3438	3437
98	3397	3649	3525	3526
102	3491	3738	3614	3614
106	3580	3836	3699	3702
110	3662	3911	3788	3787
114	3751	3990	3872	3870
118	3840	4071	3952	3953
122	3914	4157	4033	4035
126	3985	4235	4110	4111
128	4041	4252	4145	4144
130	4064	4298	4178	4177
132	4090	4335	4207	4209
134	4128	4368	4237	4238
136	4144	4404	4266	4267
140	4186	4500	4324	4326
