depth	min	max	median	mean
11	-70	157	-1	11
15	-43	198	53	59
19	-4	237	100	106
23	34	286	147	152
27	75	326	199	199
31	107	377	248	244
35	157	414	287	286
39	190	447	324	322
43	224	481	358	356
47	257	512	390	387
53	307	554	433	432
57	333	582	459	461
61	371	612	487	489
65	400	636	512	515
69	423	659	542	543
73	448	685	570	570
77	474	719	598	597
81	501	742	625	622
85	530	762	649	648
89	556	787	675	675
93	578	814	704	702
97	604	842	732	728
103	650	883	769	767
107	676	914	796	795
111	704	947	826	824
115	733	972	855	853
119	760	998	885	883
123	791	1037	915	913
127	809	1078	946	946
131	844	1113	979	980
135	884	1148	1018	1017
139	926	1196	1058	1056
153	1058	1374	1208	1210
157	1104	1415	1257	1257
161	1137	1474	1309	1311
165	1196	1539	1362	1366
169	1255	1607	1421	1424
173	1300	1672	1483	1485
177	1356	1763	1545	1548
