"labID","age","error","depth"
"353670",175,282.5,100
"353671",284,263,110
"353672",394,244.5,120
"353673",614,208,140
"353674",943,159,170
"353675",1053,145,180
"353676",1163,134,190
"353677",1382,122.5,210
"353678",1492,124,220
"353679",1601,128.5,230
"353680",1710,133.5,240
"353681",1817,140.5,250
"353682",1924,148.5,260
"353683",2029,157.5,270
"353684",2132,168,280
"353685",2233,179,290
"353686",2332,189.5,300
"353687",2429,200,310
"353688",2523,208.5,320
"353689",2614,215.5,330
"353690",2701,221.5,340
"353691",2785,228,350
"353692",2866,234.5,360
"353693",2943,240,370
"353694",3015,245.5,380
"353695",3083,250,390
"353696",3146,253.5,400
"353697",3204,256,410
"353698",3257,257.5,420
"353699",3306,258,430
"353700",3350,258,440
"353701",3391,257.5,450
"353702",3428,256.5,460
"353703",3461,255,470
"353704",3491,253,480
"353705",3519,250.5,490
"353706",3544,247.5,500
"353707",3566,243,510
"353708",3587,238.5,520
"353709",3606,233.5,530
"353710",3623,228.5,540
"353711",3639,223,550
"353712",3655,217,560
"353713",3670,210.5,570
"353714",3684,204.5,580
"353715",3699,198,590
"353716",3714,191.5,600
"353717",3729,185,610
"353718",3746,179.5,620
"353719",3763,175,630
"353720",3782,171.5,640
"353721",3803,168.5,650
"353722",3825,171.5,660
"353723",3850,173,670
"353724",3878,173.5,680
"353725",3908,173,690
"353726",3941,173.5,700
"353727",3978,175.5,710
"353728",4017,177.5,720
"353729",4059,176.5,730
"353730",4103,181.5,740
"353731",4150,187.5,750
"353732",4198,195,760
"353733",4248,202.5,770
"353734",4299,211,780
"353735",4352,220,790
"353736",4406,229.5,800
"353737",4460,239.5,810
"353738",4515,249,820
"353739",4570,263.5,830
"353740",4626,280,840
"353741",4681,295,850
"353742",4736,307.5,860
"353743",4790,320,870
"353744",4844,332.5,880
"353745",4896,346,890
"353746",4947,357.5,900
"353747",4997,366.5,910
"353748",5045,374.5,920
"353749",5091,382.5,930
"353750",5135,391.5,940
"353751",5176,399,950
"353752",5215,406.5,960
"353753",5251,414,970
"353754",5284,420.5,980
"353755",5313,425.5,990
"353756",5339,430,1000
"353757",5362,432.5,1010
"353758",5381,434,1020
"353759",5397,433.5,1030
"353760",5411,431,1040
"353761",5424,427,1050
"353762",5436,424,1060
"353763",5448,425.5,1070
"353764",5461,426,1080
"353765",5475,423.5,1090
"353766",5490,418.5,1100
"353767",5508,421,1110
"353768",5530,423,1120
"353769",5555,425.5,1130
"353770",5584,432.5,1140
"353771",5618,433,1150
"353772",5659,431,1160
"353773",5705,427,1170
"353774",5759,417.5,1180
"353775",5820,412,1190
"353776",5889,405,1200
"353777",5968,397.5,1210
"353778",6056,389,1220
"353779",6154,379.5,1230
"353780",6263,369.5,1240
"353781",6384,358,1250
"353782",6517,345.5,1260
"353783",6663,333.5,1270
"353784",6822,322,1280
"353785",6995,312,1290
"353786",7183,306,1300
"353787",7386,302,1310
"353788",7605,299.5,1320
"353789",7839,301.5,1330
"353790",8087,307.5,1340
"353791",8215,310.5,1345
"353792",8347,314.5,1350
"353793",8482,317,1355
"353794",8619,319.5,1360
"353795",8760,320.5,1365
"353796",8902,322,1370
"353797",9047,324,1375
"353798",9192,327,1380
"353799",9339,329,1385
"353800",9485,330.5,1390
"353801",9632,331.5,1395
"353802",9921,332.5,1405
"353803",10204,331,1415
"353804",10478,325.5,1425
"353805",10741,323,1435
"353806",10995,326.5,1445
"353807",11237,332.5,1455
"353808",11469,342,1465
"353809",11689,352,1475
"353810",11899,365,1485
"353811",12097,380,1495
"353812",12286,394.5,1505
"353813",12464,409.5,1515
"353814",12633,424,1525
"353815",12793,438.5,1535
"353816",12943,453,1545
"353817",13623,527,1600
"353818",13723,539,1610
"353819",13816,551,1620
"353820",13902,563,1630
"353821",13983,575.5,1640
"353822",14058,587.5,1650
"353823",14127,599,1660
"353824",14191,610,1670
"353825",14251,620,1680
"353826",14306,628.5,1690
"353827",14357,637.5,1700
"353828",14405,647.5,1710
"353829",14449,657.5,1720
"353830",14489,666.5,1730
"353831",14527,675.5,1740
"353832",14562,684.5,1750
"353833",14596,693,1760
"353834",14627,702,1770
"353835",14656,711,1780
"353836",14685,720,1790
"353837",14712,729,1800
"353838",14739,738.5,1810
"353839",14766,748.5,1820
"353840",14792,759.5,1830
"353841",14819,772.5,1840
"353842",14846,786.5,1850
"353843",14875,801.5,1860
"353844",14905,818,1870
"353845",14936,835,1880
