depth	min	max	median	mean
0	80	551	312	308
2	144	591	351	352
4	172	628	395	395
6	236	675	452	450
8	312	730	521	517
10	355	829	581	583
12	462	875	668	666
14	509	965	754	749
16	618	1073	841	842
18	734	1154	945	945
20	791	1308	1046	1048
22	933	1358	1149	1147
24	1016	1477	1251	1246
26	1126	1585	1346	1345
28	1242	1645	1449	1443
30	1294	1774	1545	1541
32	1441	1838	1636	1636
34	1504	1935	1731	1731
36	1605	2054	1822	1822
38	1708	2117	1912	1910
40	1749	2241	1994	1999
42	1900	2289	2091	2091
44	1955	2391	2180	2182
46	2066	2495	2271	2273
48	2170	2557	2364	2363
50	2215	2669	2455	2454
52	2343	2721	2539	2539
54	2406	2808	2629	2625
56	2491	2900	2707	2705
58	2587	2962	2783	2781
60	2631	3077	2857	2856
62	2737	3118	2928	2928
64	2801	3182	3005	3000
66	2883	3251	3070	3066
68	2957	3298	3127	3127
70	2998	3376	3187	3188
72	3079	3407	3239	3241
74	3124	3471	3293	3294
76	3175	3524	3343	3346
78	3240	3556	3394	3396
80	3280	3628	3444	3445
82	3342	3649	3486	3488
84	3377	3693	3531	3530
86	3428	3738	3572	3572
88	3469	3765	3616	3615
90	3495	3821	3657	3658
92	3546	3843	3693	3695
94	3578	3891	3731	3732
96	3616	3927	3766	3769
98	3658	3954	3804	3806
100	3683	4006	3842	3842
102	3725	4029	3875	3876
104	3762	4070	3912	3910
106	3797	4103	3944	3944
108	3825	4136	3978	3977
110	3846	4178	4011	4010
112	3884	4217	4043	4044
114	3901	4270	4074	4077
116	3918	4323	4103	4110
