depth	min	max	median	mean
25	-56	564	191	198
50	249	873	537	543
75	578	1205	880	881
100	910	1544	1208	1211
125	1243	1854	1540	1540
150	1565	2156	1863	1861
175	1888	2497	2192	2189
200	2223	2813	2506	2508
225	2532	3116	2826	2831
250	2865	3418	3152	3146
275	3174	3764	3472	3472
300	3503	4090	3789	3792
325	3822	4379	4105	4106
350	4132	4699	4418	4421
375	4451	5011	4749	4744
400	4792	5343	5066	5059
425	5093	5651	5378	5374
450	5405	5958	5681	5688
475	5722	6284	6006	6005
500	6047	6590	6319	6319
525	6362	6909	6641	6638
550	6665	7240	6954	6953
575	6998	7561	7277	7275
600	7294	7879	7593	7597
625	7633	8217	7915	7917
650	7929	8523	8222	8232
675	8258	8848	8548	8552
700	8583	9165	8870	8871
725	8900	9502	9180	9185
750	9190	9801	9503	9503
775	9499	10124	9808	9813
800	9848	10444	10133	10136
825	10158	10744	10459	10456
850	10495	11061	10792	10784
860	10626	11196	10916	10914
872	10785	11361	11069	11071
882	10900	11500	11199	11201
900	11089	11763	11428	11434
925	11411	12112	11762	11767
950	11747	12472	12099	12107
968	11992	12730	12364	12359
987	12248	13014	12623	12623
1000	12378	13231	12802	12806
1005	12467	13324	12878	12879
