depth	min	max	median	mean
1	-61	43	-11	-10
2	-38	65	12	12
3	-28	100	34	34
4	-18	140	53	56
6	-9	234	92	100
7	25	256	120	128
10	73	374	206	211
11	80	434	234	239
12	119	455	257	266
14	151	497	318	321
15	166	535	346	349
16	180	576	374	376
18	237	610	434	432
19	257	636	464	460
20	271	674	492	487
22	343	733	546	544
23	385	749	573	573
24	413	773	605	602
26	452	844	663	659
27	502	861	692	688
28	541	878	721	717
30	590	931	779	774
31	613	972	808	803
32	669	982	834	832
34	759	1017	889	889
35	781	1040	920	918
36	798	1074	951	947
38	895	1093	996	996
39	930	1112	1022	1021
40	953	1136	1048	1046
42	1004	1184	1093	1093
43	1030	1200	1115	1114
44	1047	1226	1136	1136
46	1070	1309	1176	1180
47	1098	1317	1198	1200
48	1114	1332	1219	1220
50	1135	1382	1260	1260
51	1146	1420	1278	1281
52	1183	1432	1299	1301
54	1222	1468	1344	1343
55	1241	1490	1367	1364
56	1251	1522	1385	1384
58	1299	1553	1421	1422
59	1313	1569	1441	1441
60	1325	1594	1459	1460
62	1362	1631	1495	1497
63	1393	1643	1514	1516
64	1414	1664	1532	1535
66	1440	1725	1569	1572
67	1460	1731	1587	1590
68	1474	1742	1603	1607
70	1497	1801	1641	1642
71	1502	1826	1658	1659
72	1518	1847	1672	1675
74	1543	1885	1706	1708
75	1551	1917	1721	1725
76	1557	1945	1736	1741
