depth	min	max	median	mean
7.5	9081	9784	9434	9441
17.5	9284	9903	9596	9596
27.5	9438	10030	9738	9733
37.5	9582	10152	9866	9866
47.5	9711	10237	9987	9988
57.5	9845	10332	10106	10103
67.5	9993	10437	10212	10212
77.5	10107	10521	10318	10318
87.5	10235	10622	10422	10424
95	10322	10675	10495	10498
102	10389	10732	10564	10563
110	10469	10800	10632	10634
120	10559	10873	10714	10720
130	10647	10956	10805	10804
140	10723	11033	10884	10884
147	10787	11082	10943	10940
153	10833	11130	10992	10988
160	10897	11176	11044	11042
170	10977	11264	11122	11121
180	11064	11351	11202	11202
190	11132	11428	11280	11280
200	11209	11527	11363	11363
210	11294	11603	11441	11444
220	11368	11699	11524	11528
230	11448	11789	11618	11617
240	11544	11884	11713	11711
250	11629	11983	11806	11807
260	11726	12092	11907	11908
270	11823	12194	12011	12014
280	11930	12317	12120	12120
290	12031	12426	12235	12234
300	12151	12563	12355	12358
310	12281	12667	12478	12478
320	12404	12808	12601	12601
330	12524	12942	12729	12729
340	12640	13069	12853	12851
350	12765	13201	12980	12984
360	12904	13327	13119	13119
370	13039	13458	13257	13253
380	13174	13612	13387	13389
390	13304	13749	13528	13523
400	13430	13876	13654	13655
410	13554	14024	13792	13790
420	13683	14194	13930	13931
430	13808	14344	14065	14070
440	13935	14473	14207	14208
450	14087	14624	14347	14347
460	14199	14775	14487	14487
470	14347	14920	14631	14631
480	14484	15073	14773	14775
490	14608	15255	14928	14921
500	14727	15431	15067	15069
504	14772	15516	15126	15129
