depth	min	max	median	mean
0	-57	341	145	139
10	48	512	293	288
20	212	644	430	429
30	367	814	594	596
40	562	975	774	773
50	733	1145	944	944
60	901	1338	1119	1120
70	1074	1513	1288	1292
80	1249	1687	1487	1484
90	1457	1880	1671	1669
100	1625	2050	1849	1844
110	1793	2274	2025	2031
120	1964	2432	2208	2206
130	2180	2646	2401	2405
140	2356	2808	2584	2585
150	2539	2995	2773	2771
160	2711	3200	2964	2962
170	2916	3367	3134	3137
180	3085	3527	3315	3314
190	3265	3736	3509	3507
200	3448	3910	3695	3693
210	3656	4110	3879	3882
220	3822	4300	4060	4060
230	4016	4496	4245	4246
240	4181	4684	4431	4431
250	4360	4845	4615	4612
260	4565	5056	4801	4806
270	4748	5230	4993	4987
280	4932	5376	5176	5171
290	5115	5566	5348	5342
300	5298	5745	5517	5521
310	5476	5917	5688	5689
320	5653	6074	5869	5865
330	5829	6237	6033	6034
335	5909	6316	6108	6112
340	5991	6378	6194	6194
350	6158	6521	6341	6339
360	6303	6643	6480	6478
370	6439	6761	6607	6606
372.5	6482	6786	6637	6637
375	6516	6825	6669	6668
380	6581	6867	6726	6728
382.5	6621	6882	6752	6753
385	6635	6916	6780	6778
387.5	6672	6933	6802	6801
390	6693	6963	6824	6824
400	6755	7051	6904	6904
410	6831	7135	6979	6981
420	6899	7212	7054	7055
430	6972	7285	7128	7129
440	7044	7351	7197	7200
450	7120	7441	7271	7272
460	7197	7488	7342	7343
470	7273	7564	7418	7418
480	7345	7644	7494	7493
490	7414	7737	7578	7577
495	7470	7783	7624	7624
500	7503	7821	7669	7671
505	7569	7885	7729	7729
510	7625	7944	7788	7788
515	7687	8021	7856	7854
520	7762	8104	7930	7928
525	7827	8191	8003	8004
530	7902	8290	8091	8095
540	8062	8491	8277	8273
550	8259	8674	8468	8470
555	8385	8785	8575	8578
557.5	8443	8817	8629	8630
560	8470	8881	8685	8682
565	8579	8978	8782	8779
570	8689	9080	8882	8884
572.5	8758	9107	8931	8934
575	8791	9187	8986	8984
580	8897	9293	9093	9092
585	8997	9405	9187	9194
590	9073	9501	9285	9289
600	9283	9729	9501	9504
610	9482	9908	9713	9706
615	9598	10021	9821	9817
620	9717	10130	9937	9935
625	9814	10217	10031	10027
630	9945	10327	10137	10136
632.5	9998	10370	10189	10187
635	10032	10417	10237	10238
637.5	10111	10466	10294	10293
640	10153	10543	10351	10349
642.5	10232	10581	10408	10406
645	10275	10656	10464	10464
650	10372	10733	10560	10560
652.5	10444	10783	10617	10615
655	10484	10858	10669	10670
660	10620	10967	10791	10789
662.5	10672	11017	10846	10843
665	10704	11104	10896	10897
667.5	10779	11146	10958	10960
670	10823	11231	11022	11024
675	10913	11409	11158	11159
680	11050	11580	11298	11303
685	11193	11780	11474	11480
690	11373	11979	11656	11657
700	11768	12409	12113	12105
710	12196	12806	12541	12533
712.5	12353	12864	12637	12630
715	12429	12975	12733	12726
717.5	12604	13036	12837	12832
720	12693	13180	12938	12937
722.5	12811	13231	13020	13022
725	12886	13317	13109	13107
727.5	13001	13368	13180	13184
730	13056	13468	13262	13261
732.5	13147	13507	13336	13332
735	13198	13606	13405	13403
737.5	13291	13643	13470	13469
740	13334	13758	13531	13534
742.5	13451	13794	13607	13611
745	13494	13899	13684	13687
747.5	13577	13948	13751	13754
750	13614	14052	13815	13820
755	13734	14182	13943	13949
760	13849	14310	14086	14085
765	13993	14460	14221	14226
770	14135	14579	14357	14359
775	14257	14696	14486	14490
780	14421	14833	14633	14627
782.5	14514	14858	14695	14693
785	14565	14920	14757	14758
787.5	14648	14955	14815	14813
790	14702	15026	14869	14867
792.5	14772	15050	14912	14911
795	14798	15102	14956	14956
797.5	14865	15120	14990	14991
800	14900	15157	15028	15027
802.5	14938	15179	15059	15057
805	14964	15211	15088	15086
807.5	14992	15228	15112	15111
810	15014	15253	15136	15135
812.5	15038	15267	15154	15154
815	15059	15284	15172	15172
817.5	15073	15297	15188	15187
820	15087	15313	15202	15201
825	15117	15339	15227	15227
830	15145	15363	15249	15250
835	15168	15384	15270	15273
840	15200	15399	15293	15295
845	15217	15419	15314	15315
850	15238	15439	15333	15335
855	15256	15454	15352	15354
860	15273	15470	15371	15372
865	15294	15487	15388	15390
870	15311	15504	15405	15407
875	15323	15527	15421	15424
880	15342	15550	15437	15440
890	15373	15576	15470	15472
900	15402	15610	15503	15504
910	15428	15635	15533	15535
920	15455	15672	15565	15565
930	15482	15708	15596	15595
940	15511	15733	15627	15624
950	15539	15768	15654	15652
960	15566	15797	15683	15683
980	15628	15856	15742	15742
1000	15679	15921	15800	15800
1020	15733	15982	15860	15860
1040	15802	16056	15924	15923
1060	15856	16115	15985	15986
1080	15920	16179	16050	16051
1100	15985	16257	16118	16119
1120	16055	16323	16189	16188
1140	16121	16396	16267	16265
1160	16208	16489	16346	16347
1180	16288	16582	16433	16434
1200	16384	16682	16528	16529
1220	16482	16807	16639	16640
1240	16600	16957	16769	16772
1260	16761	17172	16952	16954
