depth	min	max	median	mean
305	2859	3516	3193	3193
325	3116	3739	3422	3422
365	3519	4069	3799	3800
405	3862	4397	4147	4142
485	4469	5000	4748	4745
525	4787	5274	5031	5029
565	5086	5549	5315	5316
605	5365	5810	5589	5592
645	5640	6068	5858	5859
685	5905	6303	6114	6111
725	6155	6553	6357	6356
765	6398	6805	6596	6599
805	6628	7028	6829	6830
825	6753	7137	6944	6945
865	6975	7363	7166	7165
925	7299	7681	7486	7490
965	7525	7900	7707	7708
1005	7742	8112	7924	7923
1045	7952	8311	8134	8136
1065	8079	8417	8242	8245
1085	8189	8526	8358	8356
1125	8402	8767	8590	8586
1165	8616	9012	8818	8815
1205	8848	9257	9044	9047
1245	9089	9486	9279	9280
1285	9324	9747	9520	9526
1325	9576	9971	9770	9771
1365	9800	10229	10016	10015
1385	9934	10361	10142	10140
1405	10042	10474	10265	10263
1425	10179	10613	10396	10396
1445	10313	10757	10533	10533
1485	10552	11031	10797	10795
1525	10836	11280	11066	11065
1565	11103	11557	11335	11336
1605	11369	11840	11612	11610
1625	11516	11976	11750	11746
1665	11778	12241	12015	12016
1705	12090	12517	12286	12289
1725	12215	12651	12419	12422
1765	12479	12900	12696	12695
1805	12799	13151	12966	12965
1815	12864	13212	13032	13034
1825	12930	13283	13099	13102
1845	13083	13420	13245	13245
1865	13230	13578	13396	13400
1875	13317	13664	13479	13482
1885	13402	13751	13574	13573
1905	13580	13981	13781	13779
1910	13633	14054	13843	13845
1915	13714	14160	13915	13921
1925	13877	14468	14151	14157
1945	14407	15202	14797	14797
1965	15042	16013	15562	15558
1985	15955	16748	16354	16351
1995	16329	17086	16706	16715
2005	16677	17399	17037	17036
2015	16939	17658	17288	17289
2025	17108	17881	17489	17489
