depth	min	max	median	mean
0	10	17	14	14
10	35	62	48	48
20	70	94	82	82
30	97	117	104	105
40	130	155	140	141
50	141	166	151	152
60	162	185	174	174
70	186	215	201	200
80	210	243	231	230
90	245	286	269	268
100	281	323	308	306
110	321	364	346	346
120	363	413	391	390
130	403	456	435	434
140	443	495	471	471
150	482	534	510	509
160	526	590	562	561
170	572	640	612	611
180	623	694	663	661
190	672	741	711	710
200	731	798	766	765
210	771	848	815	814
220	816	905	867	865
230	867	962	921	918
240	919	1041	983	982
250	980	1145	1079	1070
260	1102	1258	1194	1190
270	1203	1373	1298	1295
280	1281	1460	1398	1391
290	1409	1546	1490	1487
300	1499	1629	1570	1569
310	1581	1723	1655	1654
320	1660	1806	1744	1741
330	1742	1887	1823	1822
340	1808	1952	1889	1887
350	1898	2029	1963	1963
360	1958	2114	2047	2044
370	2036	2201	2128	2127
380	2123	2292	2216	2214
390	2212	2394	2313	2310
400	2319	2483	2405	2404
410	2389	2559	2480	2480
420	2458	2632	2551	2549
430	2507	2695	2616	2611
440	2561	2784	2686	2683
450	2671	3079	2882	2871
460	2808	3378	3163	3130
470	3044	3662	3414	3392
480	3308	4007	3737	3716
490	3771	4431	4166	4137
500	4240	4776	4568	4549
510	4569	5018	4829	4817
520	4823	5219	5049	5040
530	5008	5381	5219	5211
540	5204	5577	5401	5395
550	5380	5754	5587	5582
560	5574	5934	5764	5761
570	5727	6067	5910	5910
580	5872	6196	6051	6047
590	6001	6313	6171	6168
600	6139	6442	6298	6297
610	6254	6586	6427	6424
620	6392	6736	6569	6567
630	6528	6896	6711	6713
640	6664	7076	6888	6886
650	6843	7288	7083	7081
660	7035	7475	7278	7268
670	7230	7679	7470	7465
680	7403	7893	7673	7670
690	7629	8076	7861	7861
700	7802	8278	8065	8054
710	7978	8482	8264	8253
720	8212	8716	8468	8466
730	8434	8945	8706	8701
740	8661	9207	8948	8944
750	8941	9416	9187	9182
760	9140	9655	9423	9413
770	9355	9865	9625	9622
780	9597	10059	9841	9836
790	9764	10240	10012	10011
800	9954	10396	10183	10182
810	10108	10559	10340	10337
820	10277	10715	10497	10497
830	10386	10872	10645	10645
840	10533	11079	10797	10802
