"labID","age","error","depth"
"57671",-4,78.5,0
"57673",164,133.5,15
"57674",1095,269,25
"57675",2103,362,35
"57676",2491,288,50
"57677",2812,222.5,65
"57678",2998,249,75
"57679",3081,323.5,80
"57680",3614,577,100
"57681",5049,387.5,125
"57682",5255,530,130
"57683",5987,330.5,155
"57684",6423,674,170
"57685",6569,675,175
"57686",6986,777,190
"57687",7267,763,200
"57688",7554,697,210
"57689",7835,585.5,220
"57690",8100,396,230
"57691",8216,298,235
"57692",8416,333.5,245
"57693",8671,414,260
"57694",8931,364,275
"57695",9095,429,285
"57696",9173,491.5,290
"57697",9332,533.5,300
"57698",9644,566.5,320
"57699",9723,546.5,325
"57700",9802,564,330
"57701",10029,521.5,345
"57702",10105,532.5,350
"57703",10137,515.5,352
"57704",10186,505.5,355
"57705",10203,506.5,356
"57706",10219,512.5,357
"57707",10235,512,358
"57708",10251,519,359
