"labID","age","error","depth"
"243898",736,266,311
"243899",781,266,318
"243900",833,266,326
"243901",885,266,334
"243902",936,266,342
"243903",988,266,350
"243904",1040,266,358
"243905",1091,266,366
"243906",1143,266,374
"243907",1194,266,382
"243908",1220,266,386
"243909",1272,266,394
"243910",1323,266,402
"243911",1349,266,406
"243912",1375,266,410
"243913",1401,266,414
"243914",1427,266,418
"243915",1452,266,422
"243916",1807,266,426
"243917",1808,266,430
"243918",1808,266,434
"243919",1809,266,438
"243920",1810,266,442
"243921",1810,266,446
"243922",1811,266,450
"243923",1812,266,458
"243924",1813,266,462
"243925",1827,266,466
"243926",1853,266,470
"243927",1880,266,474
"243928",1907,266,478
"243929",1934,266,482
"243930",1961,266,486
"243931",1987,266,490
"243932",2014,266,494
"243933",2041,266,498
"243934",2068,266,502
"243935",2094,266,506
"243936",2121,266,510
"243937",2148,266,514
"243938",2175,266,518
"243939",2188,266,520
"243940",2215,266,524
"243941",2242,266,528
"243942",2272,266,532
"243943",2303,266,536
"243944",2348,266,542
"243945",2379,266,546
"243946",2409,266,550
"243947",2440,266,554
"243948",2470,266,558
"243949",2501,266,562
"243950",2531,266,566
"243951",2561,266,570
"243952",2592,266,574
"243953",2612,266,578
"243954",2622,266,582
"243955",2632,266,586
"243956",2642,266,590
"243957",2661,266,598
"243958",2681,266,606
"243959",2701,266,614
"243960",2719,266,622
"243961",2736,266,630
"243962",2740,266,632
"243963",2744,266,634
"243964",2752,266,638
"243965",2775,266,646
"243966",2816,266,654
"243967",2857,266,662
"243968",2947,266,670
"243969",3120,266,678
"243970",3292,266,686
"243971",3336,266,688
"243972",3484,266,696
"243973",3609,266,704
"243974",3734,266,712
"243975",3859,266,720
"243976",3984,266,728
"243977",4109,266,736
"243978",4234,266,744
"243979",4375,266,753
"243980",4500,266,761
"243981",4578,266,766
"243982",4703,266,774
"243983",4828,266,782
"243984",4953,266,790
"243985",5078,266,798
"243986",5140,266,802
"243987",5203,266,806
"243988",5328,266,814
"243989",5448,266,822
"243990",5554,266,830
"243991",5580,266,832
"243992",5686,266,840
"243993",5792,266,848
"243994",5898,266,856
"243995",6004,266,864
"243996",6110,266,872
"243997",6216,266,880
"243998",6322,266,888
"243999",6427,266,896
"244000",6454,266,898
"244001",6560,266,906
"244002",6666,266,914
"244003",6772,266,922
"244004",6878,266,930
"244005",7118,266,946
"244006",7288,266,954
"244007",7458,266,962
"244008",7629,266,970
"244009",7799,266,978
"244010",7969,266,986
"244011",8076,266,991
"244012",8225,266,998
"244013",8363,266,1006
"244014",8507,266,1015
"244015",8619,266,1022
"244016",8746,266,1030
"244017",8874,266,1038
"244018",9002,266,1046
"244019",9130,266,1054
"244020",9258,266,1062
"244021",10024,266,1110
"244022",10328,266,1129
