depth	min	max	median	mean
1	-69	64	-13	-11
7	-22	125	44	45
13	21	206	105	107
19	78	307	178	183
25	145	420	269	274
31	216	515	354	359
37	291	628	443	449
43	364	723	543	543
49	456	841	640	642
62	645	1052	857	857
72	837	1229	1025	1027
79	970	1330	1149	1152
88	1121	1522	1319	1324
98	1291	1752	1519	1521
105	1419	1911	1667	1667
111	1534	2037	1783	1790
116	1644	2169	1900	1901
121	1748	2267	2005	2005
126	1837	2355	2110	2109
131	1937	2471	2217	2213
136	2049	2582	2329	2324
144	2245	2724	2494	2490
154	2453	2927	2707	2701
161	2633	3073	2851	2850
171	2828	3275	3048	3049
181	3027	3484	3271	3266
191	3240	3688	3472	3465
197	3359	3783	3577	3576
202	3438	3895	3666	3666
230	3871	4400	4119	4124
246	4120	4672	4377	4377
260	4356	4850	4595	4602
268	4488	4990	4733	4733
276	4618	5116	4854	4859
286	4745	5298	5006	5011
