depth	min	max	median	mean
0	-55	-43	-49	-49
8	-15	12	-1	-1
25	66	155	109	109
45	204	434	305	308
65	423	671	543	544
85	643	1067	836	843
105	926	1427	1172	1168
125	1223	1741	1481	1483
145	1534	2060	1792	1794
165	1871	2346	2102	2107
185	2181	2685	2426	2428
205	2464	3028	2741	2739
225	2778	3357	3075	3074
245	3119	3669	3390	3391
265	3478	3985	3730	3730
285	3817	4371	4091	4096
305	4198	4750	4463	4463
325	4554	5115	4824	4824
345	4877	5517	5172	5175
365	5189	5878	5511	5517
385	5494	6212	5866	5863
405	5867	6545	6201	6206
425	6216	6879	6546	6549
445	6599	7156	6884	6884
465	6983	7469	7223	7224
484	7280	7790	7549	7544
505	7595	8182	7888	7886
525	7912	8508	8214	8211
545	8256	8823	8528	8531
565	8564	9123	8860	8857
585	8901	9471	9188	9187
605	9212	9807	9528	9524
625	9559	10174	9868	9868
645	9923	10538	10238	10235
665	10337	11112	10714	10718
685	10815	11677	11241	11236
705	11350	12165	11756	11752
725	11881	12659	12267	12261
745	12477	13086	12770	12780
765	12786	13555	13150	13148
785	13087	13944	13489	13493
805	13358	14298	13827	13825
825	13642	14661	14135	14143
845	13930	15031	14463	14459
