"labID","age","error","depth"
"130281",16,87.5,1
"130282",76,175,2
"130283",137,262.5,3
"130284",198,350.5,4
"130285",322,455.5,6
"130286",387,487,7
"130287",517,580.5,9
"130288",646,638.5,11
"130289",775,667,13
"130290",903,738,15
"130291",1024,726,17
"130292",1084,736.5,18
"130293",1144,753.5,19
"130294",1268,766,21
"130295",1395,765,23
"130296",1458,784.5,24
"130297",1521,808,25
"130298",1647,787.5,27
"130299",1773,804.5,29
"130300",1899,799,31
"130301",2027,782,33
"130302",2155,803,35
"130303",2286,738.5,37
"130304",2415,721.5,39
"130305",2544,691.5,41
"130306",2671,642.5,43
"130307",2798,649,45
"130308",2919,557,47
"130309",3039,508,49
"130310",3164,433,51
"130311",3290,314,53
"130312",3417,288,55
"130313",3498,298.5,57
"130314",3577,350.5,59
"130315",3657,380,61
"130316",3739,384.5,63
"130317",3820,422.5,65
"130318",3895,403,67
"130319",3970,413.5,69
"130320",4046,412,71
"130321",4124,403,73
"130322",4202,423.5,75
"130323",4240,405.5,76
"130324",4315,389.5,78
"130325",4390,396.5,80
"130326",4466,346.5,82
"130327",4542,328.5,84
"130328",4602,332,86
"130329",4644,341.5,88
"130330",4685,368.5,90
"130331",4706,365,91
"130332",4747,367.5,93
"130333",4788,385.5,95
"130334",4829,385.5,97
"130335",4870,396.5,99
"130336",4890,406.5,100
"130337",4932,405,102
"130338",4994,423,105
"130339",5034,420.5,107
"130340",5075,429.5,109
"130341",5117,433,111
"130342",5306,449,120
"130343",5349,440.5,122
"130344",5393,445,124
"130345",5415,450.5,125
"130346",5456,444.5,127
"130347",5499,445.5,129
"130348",5520,446.5,130
"130349",5564,440,132
"130350",5607,445,134
"130351",5671,443,137
"130352",5713,440,139
"130353",5755,437,141
"130354",5797,433,143
"130355",5840,435.5,145
"130356",5861,428.5,146
"130357",5905,422,148
"130358",5948,422.5,150
"130359",5991,411.5,152
"130360",6034,409,154
"130361",6055,415,155
"130362",6098,402.5,157
"130363",6141,396,159
"130364",6183,387.5,161
"130365",6223,380,163
"130366",6264,382,165
"130367",6285,369.5,166
"130368",6328,355,168
"130369",6371,350.5,170
"130370",6413,329.5,172
"130371",6456,322,174
"130372",6477,320.5,175
"130373",6518,296,177
"130374",7257,495,200
"130375",7359,523,202
"130376",7461,595.5,204
"130377",7565,647,206
"130378",7617,661,207
"130379",7722,725,209
"130380",7774,765,210
"130381",7874,780,212
"130382",7924,798,213
"130383",8076,854.5,216
"130384",8179,877.5,218
"130385",8281,927.5,220
"130386",8490,986,224
"130387",8595,1002.5,226
"130388",8699,1021.5,228
"130389",8804,1065.5,230
"130390",8907,1074.5,232
"130391",9010,1100,234
"130392",9166,1125.5,237
"130393",9217,1137.5,238
"130394",9425,1192.5,242
"130395",9528,1228,244
"130396",9631,1243,246
"130397",9734,1251,248
"130398",9837,1275,250
"130399",9887,1274,251
"130400",9938,1285,252
"130401",10039,1306.5,254
