"labID","age","error","depth"
"351566",7,533.5,0
"351567",503,439,5
"351568",998,357,10
"351569",1494,298,15
"351570",1989,274.5,20
"351571",2485,286,25
"351572",2761,296.5,30
"351573",2819,280,35
"351574",2877,269,40
"351575",2934,264.5,45
"351576",2992,266.5,50
"351577",3050,277.5,55
"351578",3108,298.5,60
"351579",3165,325.5,65
"351580",3223,356,70
"351581",3281,389.5,75
"351582",3338,425.5,80
"351583",3396,463,85
"351584",3872,435,90
"351585",4626,403.5,95
"351586",5380,469,100
"351587",6134,578,105
"351588",6817,701,110
"351589",6911,600.5,120
"351590",6959,551,125
"351591",7006,501.5,130
"351592",7053,452.5,135
"351593",7100,404,140
"351594",7147,357,145
"351595",7194,311,150
"351596",7242,269,155
"351597",7289,233.5,160
"351598",7336,205.5,165
"351599",7383,185,170
"351600",7430,182,175
"351601",7473,198.5,180
"351602",7520,225,185
"351603",7567,260,190
"351604",7614,301,195
"351605",7661,345.5,200
"351606",7708,392.5,205
