depth	min	max	median	mean
1	-48	-41	-44	-44
2	-41	-36	-38	-38
4	-33	-23	-26	-26
6	-26	-8	-14	-14
8	-13	7	2	1
10	-5	26	17	16
12	15	45	36	35
14	36	75	59	58
16	49	110	82	82
18	71	132	102	102
20	79	167	121	122
22	97	196	141	142
24	112	214	162	162
26	122	244	182	182
28	148	261	202	203
30	162	288	223	224
32	184	311	244	245
34	202	331	265	266
36	216	367	286	287
38	237	387	307	308
40	249	410	327	329
44	290	455	371	371
48	334	505	411	413
52	373	553	451	454
56	404	588	496	495
60	443	625	537	536
64	485	662	574	575
68	523	704	614	613
72	554	748	651	653
76	596	796	691	691
80	639	833	730	731
84	675	877	768	771
88	713	915	811	811
92	753	962	854	853
96	789	1003	896	895
100	839	1041	938	938
104	879	1080	979	979
108	914	1126	1018	1020
112	953	1180	1062	1062
120	1034	1278	1146	1149
128	1108	1366	1235	1236
136	1189	1460	1323	1325
144	1287	1548	1418	1418
152	1371	1650	1507	1507
160	1449	1741	1596	1596
168	1545	1829	1685	1687
176	1627	1942	1776	1779
184	1717	2033	1869	1874
192	1812	2148	1962	1969
200	1889	2269	2062	2066
208	1978	2406	2164	2171
216	2041	2562	2278	2285
