depth	min	max	median	mean
1	-74	14	-56	-49
7	-61	58	-19	-14
15	-32	116	28	32
23	1	171	74	78
31	35	225	119	123
39	76	279	167	169
47	117	336	214	218
55	158	386	263	265
63	200	441	315	316
71	249	498	369	369
79	302	549	420	419
87	348	602	468	471
95	399	658	526	526
103	449	718	581	582
111	500	776	636	638
119	562	840	700	699
127	620	900	759	760
135	680	967	826	823
143	738	1037	893	890
151	803	1108	958	959
159	875	1197	1038	1037
167	949	1280	1120	1119
175	1039	1358	1206	1203
183	1112	1465	1286	1289
191	1211	1556	1381	1381
199	1301	1653	1486	1483
207	1406	1770	1589	1588
215	1517	1899	1701	1699
223	1626	2000	1812	1814
231	1732	2135	1933	1933
239	1858	2250	2054	2055
247	1966	2385	2176	2176
263	2214	2663	2434	2429
279	2432	2895	2677	2672
295	2675	3135	2915	2915
311	2922	3403	3168	3166
327	3172	3632	3411	3409
343	3420	3872	3652	3650
359	3659	4101	3886	3888
375	3901	4342	4121	4118
391	4129	4573	4341	4344
407	4333	4788	4548	4552
423	4557	4973	4759	4764
439	4750	5169	4961	4963
455	4947	5361	5153	5152
471	5139	5547	5338	5338
487	5316	5722	5509	5509
503	5476	5874	5676	5676
519	5651	6034	5843	5842
535	5825	6181	6000	6004
551	5973	6353	6164	6163
567	6120	6517	6321	6323
583	6293	6673	6478	6482
599	6448	6836	6641	6641
615	6598	6987	6789	6791
631	6759	7144	6956	6954
647	6916	7321	7118	7116
663	7078	7486	7297	7291
679	7245	7677	7473	7469
695	7439	7861	7662	7657
710	7607	8046	7836	7837
726	7817	8269	8038	8038
742	8053	8494	8265	8267
758	8301	8719	8500	8500
766	8411	8827	8620	8622
774	8537	8948	8753	8750
782	8672	9101	8882	8882
790	8820	9245	9028	9030
798	8977	9392	9183	9183
806	9108	9587	9342	9341
814	9291	9727	9498	9501
822	9441	9892	9660	9663
830	9621	10044	9822	9828
838	9769	10208	9998	9993
846	9937	10405	10172	10168
854	10112	10557	10337	10336
862	10283	10744	10503	10507
870	10452	10919	10678	10681
878	10622	11087	10852	10851
886	10770	11251	11015	11017
894	10954	11415	11186	11184
902	11115	11566	11345	11343
910	11272	11716	11508	11505
918	11431	11868	11660	11656
926	11573	12029	11808	11807
934	11741	12166	11951	11951
942	11875	12295	12092	12086
950	12018	12405	12225	12221
958	12152	12526	12346	12348
966	12273	12636	12462	12463
970	12347	12694	12522	12522
972	12379	12730	12550	12550
982	12507	12857	12684	12686
990	12611	12973	12797	12793
998	12705	13083	12902	12900
1006	12811	13192	13007	13006
1014	12934	13295	13117	13115
1022	13045	13408	13221	13221
1030	13145	13509	13325	13328
1034	13204	13570	13382	13382
1037	13238	13617	13421	13423
1045	13321	13760	13533	13536
1053	13423	13922	13656	13659
