"labID","age","error","depth"
"409309",11074,238.5,662
"409310",11177,239,666
"409311",11282,239,670
"409312",11335,239,672
"409313",11496,236,678
"409314",11605,232.5,682
"409315",11714,229,686
"409316",11824,226,690
"409317",11935,223,694
"409318",12047,221,698
"409319",12159,219.5,702
"409320",12271,220,706
"409321",12384,223,710
"409322",12497,227,714
"409323",12610,233.5,718
"409324",12666,237,720
"409325",12723,241,722
"409326",12779,245.5,724
"409327",12836,251,726
"409328",13118,283.5,736
"409329",13231,297.5,740
"409330",13344,312,744
"409331",13457,328,748
"409332",13570,345,752
"409333",13683,362.5,756
"409334",13796,380.5,760
"409335",13909,399,764
"409336",14248,458,776
"409337",14361,478,780
