depth	min	max	median	mean
0	-50	-38	-44	-44
10	170	1738	772	818
20	811	2963	1765	1788
30	1580	4081	2731	2770
40	2493	5087	3703	3717
50	3418	6037	4629	4643
60	4220	6893	5589	5567
70	5120	7846	6507	6501
80	5953	8665	7385	7366
90	6938	9466	8210	8185
100	7806	10008	8995	8958
110	8655	10635	9673	9675
120	9409	11174	10313	10311
130	10040	11677	10848	10853
155	10672	12424	11501	11519
180	11111	12950	11991	12005
200	11431	13318	12349	12346
222	11733	13724	12684	12698
247	12084	14140	13086	13101
272	12476	14614	13468	13488
297	12809	14991	13845	13868
320	13155	15394	14196	14223
