depth	min	max	median	mean
200	4794	6171	5474	5488
210	4950	6313	5644	5642
220	5122	6448	5804	5800
230	5325	6576	5964	5964
240	5509	6744	6128	6126
250	5667	6899	6298	6292
260	5834	7050	6473	6465
270	6038	7234	6647	6636
280	6201	7403	6814	6813
290	6390	7588	6994	6990
300	6589	7755	7177	7174
310	6795	7936	7361	7361
320	6989	8121	7548	7546
330	7202	8294	7742	7739
340	7380	8508	7920	7925
350	7539	8695	8118	8114
360	7735	8869	8308	8302
365	7818	8978	8407	8400
370	7925	9070	8497	8496
380	8120	9247	8683	8687
390	8355	9424	8872	8876
400	8533	9587	9068	9065
410	8738	9784	9269	9255
420	8918	9981	9443	9439
430	9100	10173	9629	9632
440	9312	10363	9816	9821
450	9486	10542	10008	10012
460	9663	10734	10190	10192
470	9839	10944	10372	10372
475	9918	11018	10452	10460
480	10012	11095	10547	10548
490	10188	11269	10723	10728
500	10345	11430	10900	10900
510	10509	11598	11067	11066
515	10581	11675	11146	11148
520	10663	11784	11229	11226
530	10814	11980	11386	11389
540	10935	12170	11549	11547
