depth	min	max	median	mean
1	-74	32	-47	-41
3	-66	38	-32	-27
5	-63	56	-17	-14
6.75	-55	72	-5	-2
8	-47	82	4	7
9	-43	89	10	13
10	-40	96	17	20
11	-38	106	23	27
12	-29	113	31	34
13	-25	117	39	41
14	-20	123	46	48
15	-16	132	53	55
16	-13	142	60	62
17	-2	152	69	70
18	6	162	76	77
19	12	171	84	85
20	18	182	91	92
21	24	197	98	100
22	32	204	107	109
23	41	212	116	118
24	45	220	125	126
25	48	229	134	135
26	56	241	143	144
27	64	249	153	153
28	70	261	162	162
29	75	272	172	171
30	80	287	182	181
31	85	305	190	190
32	96	319	202	202
33	106	329	213	213
34	115	341	225	225
35	120	357	235	237
36	124	378	247	248
37	140	398	263	263
38	152	422	275	278
