depth	min	max	median	mean
2	-74	-4	-52	-48
4	-66	5	-40	-37
6	-62	19	-28	-26
8	-54	36	-17	-16
14	-34	71	16	15
16	-29	80	24	24
20	-12	95	43	43
24	4	121	61	62
28	19	144	79	80
82	252	423	334	336
86	268	445	353	354
90	285	462	373	373
94	305	479	391	392
155	597	754	678	677
160	619	775	700	699
162	629	786	709	708
164	643	794	719	717
193	783	929	853	854
195	792	934	863	863
197	798	943	872	872
198	804	951	876	877
200	812	958	886	887
352	1536	1786	1656	1658
354	1551	1799	1668	1671
359	1582	1831	1700	1702
363	1604	1865	1727	1730
367	1628	1917	1760	1763
371	1662	1971	1808	1809
