depth	min	max	median	mean
0	-73	119	-30	-15
2	-63	139	-9	4
10	-26	219	69	78
20	46	318	165	169
30	127	416	262	265
40	217	518	356	362
50	316	626	458	463
60	405	731	556	560
70	496	832	659	662
80	589	925	764	762
90	680	1030	856	860
100	792	1135	958	960
110	883	1236	1061	1064
120	987	1343	1169	1166
130	1093	1432	1272	1268
140	1199	1549	1372	1373
150	1289	1661	1477	1476
160	1396	1754	1576	1575
170	1499	1865	1689	1687
180	1606	1989	1792	1791
190	1710	2094	1902	1904
200	1817	2222	2020	2022
210	1928	2371	2151	2151
220	2032	2545	2280	2282
