depth	min	max	median	mean
0	231	791	533	526
5	328	863	619	613
10	427	972	728	720
15	563	1157	869	864
20	672	1312	1017	1016
25	824	1475	1168	1174
30	942	1674	1367	1354
35	1185	1901	1597	1583
40	1428	2157	1823	1817
45	1688	2409	2065	2055
50	1820	2653	2267	2260
55	2119	3081	2605	2609
60	2396	3471	3017	2984
65	2903	4129	3584	3571
70	3343	4625	4095	4070
75	3690	4955	4492	4456
80	4301	5528	5002	4969
85	4797	6041	5574	5519
90	5464	6312	5966	5946
95	5899	6608	6262	6261
100	6176	6862	6526	6525
105	6435	7059	6761	6759
110	6676	7340	6994	6997
115	6828	7530	7196	7191
120	7053	7752	7423	7417
125	7319	7925	7645	7637
130	7523	8122	7825	7826
135	7725	8290	8015	8014
140	7858	8520	8238	8220
145	8128	8718	8441	8435
150	8258	8912	8610	8605
155	8460	9122	8828	8823
157	8598	9167	8908	8902
158	8631	9196	8946	8941
160	8698	9277	9031	9019
162	8805	9342	9111	9103
163	8843	9387	9153	9145
165	8919	9522	9231	9230
167	9057	9595	9359	9350
168	9085	9673	9420	9411
170	9128	9879	9534	9532
171	9173	9913	9624	9607
173	9238	10044	9799	9759
175	9280	10298	9952	9910
176	9427	10348	10030	9988
178	9592	10475	10183	10145
180	9696	10707	10333	10302
182	9866	10800	10510	10464
183	9930	10886	10594	10546
185	10054	11138	10741	10708
187	10331	11216	10929	10881
188	10435	11279	11015	10967
190	10576	11526	11176	11140
191	10714	11560	11252	11218
194	10996	11829	11485	11450
195	11037	11950	11549	11528
198	11289	12114	11803	11770
200	11380	12372	11951	11931
210	12172	13294	12769	12755
220	12955	14108	13614	13593
230	13689	14924	14405	14385
250	15183	16521	15997	15960
260	16060	17298	16812	16787
270	17012	18098	17646	17627
280	17826	18729	18319	18314
290	18371	19112	18785	18774
300	18805	19362	19100	19089
310	19048	19585	19325	19321
320	19285	19795	19534	19532
330	19474	19978	19718	19722
340	19650	20145	19900	19899
350	19817	20308	20066	20069
360	20005	20492	20240	20245
370	20167	20661	20420	20418
390	20475	21014	20740	20742
410	20784	21371	21076	21075
435	21173	21793	21478	21483
510	22383	23014	22704	22709
520	22526	23196	22864	22864
