"labID","age","error","depth"
"41829",-15,41,4
"41830",8,71.5,7
"41831",40,111.5,11
"41832",71,152.5,15
"41833",102,152,19
"41834",118,155,21
"41835",133,159.5,23
"41836",149,165.5,25
"41837",195,185.5,31
"41838",224,179.5,35
"41839",253,179.5,39
"41840",283,186,43
"41841",340,174.5,51
"41842",398,173,59
"41843",457,131.5,67
"41844",486,121,71
"41845",526,107.5,77
"41846",559,79.5,83
"41847",580,80.5,87
"41848",600,86.5,91
"41849",615,88.5,95
"41850",630,93.5,99
"41851",645,102.5,103
"41852",659,107.5,107
"41853",673,107,111
"41854",702,117,119
"41855",737,113.5,129
"41856",815,109,151
"41857",829,101.5,155
"41858",850,94,161
"41859",864,94,165
"41860",873,91,167
"41861",892,94.5,171
"41862",910,105,175
"41863",938,120.5,181
"41864",956,116.5,185
"41865",983,121.5,191
"41866",1001,130.5,195
"41867",1028,116.5,201
"41868",1047,112,205
"41869",1074,111,211
"41870",1094,99,215
"41871",1114,94.5,219
"41872",1124,95,221
"41873",1143,103.5,225
"41874",1154,98.5,227
"41875",1164,95.5,229
"41876",1185,94,233
"41877",1206,100,237
"41878",1330,172,259
"41879",1342,176,261
"41880",1353,181,263
"41881",1400,209,271
"41882",1470,219,283
"41883",1493,224.5,287
"41884",1516,224,291
"41885",1539,227,295
"41886",1623,238.5,307
"41887",1729,268,319
"41888",1816,300.5,327
"41889",1901,318.5,335
"41890",2074,348.5,351
"41891",2097,349,353
"41892",2119,354,355
"41893",2141,358,357
"41894",2230,350.5,365
"41895",2275,344.5,369
"41896",2361,345,377
"41897",2486,320.5,389
"41898",2548,285.5,395
"41900",2558,280,411
"41901",2642,250.5,419
"41902",2723,300.5,427
"41903",2844,437.5,439
"41904",2924,544.5,447
