"labID","age","error","depth"
"244941",-46,11,1
"244942",-39,21,2
"244943",-32,32,3
"244944",-25,42,4
"244945",-18,52.5,5
"244946",-11,54,6
"244947",-3,56.5,7
"244948",4,60,8
"244949",11,66,9
"244950",18,73,10
"244951",26,73,11
"244952",33,74.5,12
"244953",40,77,13
"244954",47,81.5,14
"244955",55,87,15
"244956",62,86.5,16
"244957",69,87,17
"244958",76,89,18
"244959",83,92.5,19
"244960",91,96.5,20
"244961",98,95.5,21
"244962",105,96,22
"244963",113,96.5,23
"244964",120,99.5,24
"244965",128,103.5,25
"244966",135,102.5,26
"244967",142,103,27
"244968",150,104,28
"244969",157,106,29
"244970",164,109,30
"244971",171,107.5,31
"244972",179,108,32
"244973",186,108,33
"244974",193,109.5,34
"244975",200,112,35
"244976",207,109.5,36
"244977",215,109,37
"244978",222,109.5,38
"244979",229,111,39
"244980",237,113.5,40
"244981",244,111,41
"244982",251,110,42
"244983",259,110.5,43
"244984",266,109.5,44
"244985",274,112,45
"244986",281,109,46
"244987",288,106,47
"244988",296,105,48
"244989",303,104.5,49
"244990",311,106,50
"244991",318,98.5,51
"244992",325,91,52
"244993",332,85,53
"244994",340,81,54
"244995",347,79.5,55
"244996",354,79,56
"244997",360,79.5,57
"244998",367,81,58
"244999",373,83.5,59
"245000",380,86.5,60
"245001",386,86.5,61
"245002",393,87,62
"245003",399,89,63
"245004",405,90.5,64
"245005",412,93,65
"245006",418,92.5,66
"245007",425,93.5,67
"245008",431,94,68
"245009",437,95.5,69
"245010",444,98,70
"245011",450,97,71
"245012",456,96.5,72
"245013",462,97,73
"245014",469,97.5,74
"245015",475,99.5,75
"245016",481,99.5,76
"245017",487,99,77
"245018",493,99.5,78
"245019",499,101.5,79
"245020",510,104.5,81
"245021",515,106.5,82
"245022",520,109,83
"245023",525,113,84
"245024",530,117.5,85
"245025",535,117.5,86
"245026",540,118.5,87
"245027",545,120,88
"245028",550,122.5,89
"245029",555,125.5,90
"245030",560,126,91
"245031",570,128.5,93
"245032",575,131,94
"245033",580,133,95
"245034",585,134,96
"245035",591,134.5,97
"245036",596,135.5,98
"245037",601,137,99
"245038",606,139.5,100
"245039",611,140,101
"245040",616,141,102
"245041",621,142,103
"245042",626,144,104
"245043",631,146,105
"245044",636,146.5,106
"245045",641,148,107
"245046",646,149.5,108
"245047",651,151,109
"245048",657,152.5,110
"245049",662,153.5,111
"245050",667,154,112
"245051",672,156,113
"245052",677,157,114
"245053",682,159.5,115
"245054",688,159.5,116
"245055",693,160.5,117
"245056",698,162,118
"245057",703,164.5,119
"245058",708,166,120
"245059",713,167,121
"245060",719,167,122
"245061",724,167.5,123
"245062",729,169,124
"245063",734,170.5,125
"245064",739,171,126
"245065",744,171.5,127
"245066",749,172,128
"245067",754,174,129
"245068",759,175,130
"245069",764,175.5,131
"245070",770,175,132
"245071",775,175.5,133
"245072",780,177,134
"245073",785,178,135
"245074",790,178.5,136
"245075",796,179.5,137
"245076",801,180,138
"245077",806,181.5,139
"245078",811,182.5,140
"245079",816,183.5,141
"245080",821,184,142
"245081",826,185,143
"245082",831,187,144
"245083",836,188.5,145
"245084",841,188.5,146
"245085",846,189.5,147
"245086",852,190.5,148
"245087",857,191.5,149
"245088",862,193,150
"245089",867,193.5,151
"245090",872,194.5,152
"245091",877,195,153
"245092",882,196.5,154
"245093",887,198,155
"245094",892,198.5,156
"245095",897,199,157
"245096",902,199.5,158
"245097",907,201,159
