depth	min	max	median	mean
1	-73	-11	-59	-55
10	-58	35	-24	-21
20	-35	73	10	12
30	-11	100	41	42
40	12	127	70	70
50	39	155	96	96
60	60	179	121	121
70	85	205	145	145
80	111	228	169	169
90	134	256	192	192
100	154	277	216	215
110	174	302	237	237
120	193	328	259	259
130	215	351	281	282
140	244	373	305	305
150	264	399	329	329
160	287	426	352	353
170	308	451	377	377
180	330	477	400	401
190	352	507	427	428
200	384	536	454	456
210	408	567	483	485
220	432	598	516	517
230	466	641	549	552
250	526	731	624	624
260	560	773	663	663
300	714	954	834	833
320	797	1049	920	922
350	931	1201	1059	1060
380	1052	1349	1203	1202
400	1149	1453	1301	1302
420	1251	1558	1403	1404
480	1546	1877	1717	1716
500	1656	1993	1819	1820
520	1757	2093	1925	1925
560	1969	2308	2140	2137
600	2169	2519	2343	2342
620	2281	2620	2445	2446
640	2390	2721	2545	2548
660	2493	2823	2646	2650
680	2589	2920	2754	2752
700	2693	3035	2853	2856
720	2797	3140	2961	2961
740	2896	3240	3060	3061
760	2996	3344	3168	3166
780	3101	3463	3274	3275
800	3196	3554	3382	3382
840	3409	3783	3599	3600
860	3527	3901	3711	3712
880	3639	4011	3820	3823
900	3738	4127	3931	3934
920	3861	4244	4049	4050
940	3980	4361	4171	4168
960	4088	4491	4288	4288
980	4213	4632	4421	4420
1000	4333	4781	4560	4559
1040	4619	5109	4853	4858
1060	4770	5299	5024	5030
1080	4936	5541	5230	5239
