depth	min	max	median	mean
10	-71	307	14	44
30	66	588	275	291
50	261	870	529	536
70	490	1166	798	801
90	711	1490	1063	1074
110	978	1739	1341	1350
130	1259	2039	1641	1646
150	1518	2361	1951	1949
170	1849	2662	2271	2272
180	2024	2845	2442	2441
190	2204	3079	2623	2625
210	2590	3455	2988	3004
230	2955	3854	3398	3406
250	3350	4257	3797	3799
270	3745	4654	4198	4209
290	4193	5032	4611	4609
310	4593	5403	4994	4992
330	4985	5752	5373	5373
350	5387	6083	5757	5751
370	5847	6414	6141	6133
390	6253	6695	6483	6481
400	6438	6847	6654	6653
410	6638	7008	6837	6836
420	6837	7190	7019	7018
430	7025	7367	7201	7198
440	7204	7562	7387	7388
450	7405	7773	7591	7590
460	7616	7989	7796	7797
470	7822	8187	7999	8000
480	8040	8391	8214	8213
490	8256	8619	8426	8431
500	8478	8835	8657	8659
510	8688	9043	8875	8873
520	8916	9269	9098	9098
530	9152	9518	9332	9331
540	9384	9745	9571	9567
550	9615	9991	9808	9809
560	9869	10225	10040	10042
565	9998	10331	10153	10157
570	10102	10441	10261	10263
575	10209	10561	10385	10383
580	10313	10690	10489	10493
585	10416	10789	10590	10591
590	10489	10891	10687	10690
595	10581	11023	10785	10783
600	10655	11138	10865	10869
