depth	min	max	median	mean
485	11122	11912	11553	11546
491	11258	11989	11647	11640
494	11329	12026	11691	11686
497	11372	12065	11741	11734
500	11411	12113	11792	11782
502	11489	12142	11831	11823
504	11527	12167	11874	11865
507	11607	12221	11931	11927
510	11661	12287	11989	11989
515	11779	12368	12093	12092
520	11912	12474	12207	12202
525	12056	12599	12347	12340
529	12187	12690	12459	12456
532	12326	12772	12557	12553
535	12412	12884	12651	12656
537	12522	12931	12726	12727
540	12594	13062	12835	12834
543	12746	13146	12962	12960
547	12933	13311	13125	13127
550	13035	13450	13252	13251
552	13188	13501	13346	13346
553.5	13250	13559	13422	13418
555	13296	13662	13491	13489
557	13434	13704	13571	13571
559	13511	13801	13652	13652
560	13540	13851	13692	13693
561	13574	13869	13718	13719
562	13598	13896	13744	13744
564	13632	13978	13793	13795
566	13662	14041	13836	13840
568	13705	14086	13877	13881
569	13716	14109	13897	13901
570	13723	14147	13916	13921
571.5	13750	14178	13942	13946
573	13763	14213	13965	13972
577	13810	14306	14028	14038
582	13869	14409	14108	14118
590	13937	14623	14232	14248
605	14129	14928	14466	14486
