depth	min	max	median	mean
0	-74	65	-40	-29
2.5	-63	87	-16	-9
5	-56	113	8	11
7.5	-42	126	26	31
10	-34	152	45	50
12.5	-12	175	66	71
15	0	200	89	92
17.5	21	228	113	114
20	32	259	135	137
22.5	61	273	158	160
25	78	301	182	184
27.5	102	319	203	207
30	114	349	228	231
32.5	150	373	254	257
35	167	419	282	284
37.5	199	447	311	312
40	221	479	340	341
42.5	255	507	374	375
45	275	557	408	410
47.5	317	592	451	453
50	345	657	494	496
52.5	397	707	547	550
55	433	794	599	603
57.5	490	845	670	671
60	529	957	734	740
62.5	631	1023	818	824
65	679	1159	901	908
67.5	826	1243	1026	1025
70	884	1411	1135	1142
72.5	1048	1530	1308	1305
75	1138	1770	1470	1468
77.5	1380	1863	1631	1627
80	1501	2072	1783	1785
82.5	1689	2159	1931	1927
85	1784	2337	2073	2069
87.5	1978	2406	2191	2192
90	2068	2553	2315	2315
92.5	2185	2629	2395	2399
95	2241	2747	2478	2483
97.5	2280	2801	2528	2531
