"labID","age","error","depth"
"562079",3195,402.5,50
"562074",3399,383.5,60
"562075",3600,352.5,70
"562076",3803,322,80
"562071",4005,297,90
"562072",4225,301,100
"562073",4446,309.5,110
"562098",4668,320.5,120
"562099",4892,321,130
"562100",5115,330.5,140
"562077",5336,329,150
"562078",5554,343.5,160
"562080",5753,374,170
"562081",5852,382,175
"562082",5953,396.5,180
"562083",6053,409.5,185
"562084",6150,431.5,190
"562085",6255,440,195
"562086",6393,449.5,202
"562087",6453,461,205
"562088",6556,465,210
"562089",6656,477.5,215
"562090",6755,488.5,220
"562091",6856,505.5,225
"562092",6959,510.5,230
"562093",7059,516.5,235
"562094",7160,530.5,240
"562095",7262,536,245
"562096",7364,554,250
"562097",7562,570,260
