depth	min	max	median	mean
50	3046	3714	3406	3402
60	3237	3848	3569	3559
70	3416	4008	3723	3719
80	3617	4154	3896	3891
90	3815	4354	4085	4078
100	4001	4535	4267	4268
110	4202	4715	4466	4468
120	4421	4957	4685	4680
130	4628	5161	4899	4893
140	4827	5375	5109	5105
150	5039	5574	5315	5314
160	5246	5786	5526	5528
170	5472	5993	5726	5729
175	5578	6098	5830	5831
180	5670	6183	5928	5926
185	5768	6280	6022	6023
190	5866	6396	6117	6120
195	5955	6486	6216	6215
202	6104	6603	6347	6353
205	6148	6671	6410	6414
210	6255	6776	6500	6509
215	6339	6872	6597	6597
220	6408	6976	6685	6684
225	6495	7084	6766	6770
230	6569	7150	6850	6856
235	6668	7246	6938	6941
240	6734	7321	7016	7021
245	6786	7442	7104	7106
250	6865	7538	7177	7184
260	6993	7728	7326	7340
