"labID","age","error","depth"
"242054",-126,266,0
"242055",-71,266,5
"242056",152,266,25
"242057",374,266,45
"242058",595,266,65
"242059",815,266,85
"242060",1034,266,105
"242061",1253,266,125
"242062",1471,266,145
"242063",1689,266,165
"242064",1906,266,185
"242065",2122,266,205
"242066",2337,266,225
"242067",2552,266,245
"242068",2766,266,265
"242069",2979,266,285
"242070",3191,266,305
"242071",3403,266,325
"242072",3614,266,345
"242073",3824,266,365
"242074",4034,266,385
"242075",4243,266,405
"242076",4451,266,425
"242077",4659,266,445
"242078",4866,266,465
"242079",5072,266,485
"242080",5277,266,505
"242081",5482,266,525
"242082",5686,266,545
"242083",5889,266,565
"242084",6092,266,585
"242085",6293,266,605
"242086",6495,266,625
"242087",6695,266,645
"242088",6895,266,665
"242089",6994,266,675
"242090",7094,266,685
"242091",7193,266,695
"242092",7292,266,705
"242093",7391,266,715
"242094",7490,266,725
"242095",7588,266,735
"242096",7686,266,745
"242097",7736,266,750
