"labID","age","error","depth"
"359134",-58,1,0.5
"359135",-57,1,1.5
"359136",-55,1.5,2.5
"359137",-54,2,3.5
"359138",-53,2.5,4.5
"359139",-50,2.5,5.5
"359140",-44,2.5,6.5
"359141",-39,2.5,7.5
"359142",-34,3,8.5
"359143",-29,4,9.5
"359144",-24,4,10.5
"359145",-18,3,11.5
"359146",-13,2.5,12.5
"359147",-7,2.5,13.5
"359148",-2,3.5,14.5
"359149",10,14.5,15.5
"359150",28,43.5,16.5
"359151",47,68,17.5
"359152",65,93.5,18.5
"359153",82,118.5,19.5
"359154",107,136.5,20.5
"359155",137,154.5,21.5
"359156",168,177,22.5
"359157",198,195.5,23.5
"359158",228,213,24.5
"359159",262,212.5,25.5
"359160",301,193,26.5
"359161",340,179,27.5
"359162",378,183,28.5
"359163",417,198,29.5
"359164",448,198,30.5
"359165",473,188.5,31.5
"359166",521,193.5,33.5
"359167",544,196,34.5
"359168",571,194.5,35.5
"359169",602,200,36.5
"359170",632,206.5,37.5
"359171",662,225.5,38.5
"359172",692,255.5,39.5
"359173",721,272,40.5
"359174",751,271,41.5
"359175",781,271.5,42.5
"359176",810,276.5,43.5
"359177",840,287.5,44.5
"359178",950,197,48.5
"359179",977,177,49.5
"359180",1206,53.5,56.5
"359181",1545,391.5,60.5
"359182",1799,567.5,64.5
"359183",1860,586,65.5
"359184",2034,599.5,68.5
"359185",2152,631.5,70.5
"359186",2277,628,72.5
"359187",2401,662,74.5
"359188",2525,648,76.5
"359189",2586,637.5,77.5
"359190",2647,647,78.5
"359191",2708,663.5,79.5
"359192",2770,657.5,80.5
"359193",2836,626.5,81.5
"359194",3035,606,84.5
"359195",3319,371.5,88.5
"359196",3561,162.5,92.5
"359197",3782,241.5,97.5
"359198",3886,325,100.5
"359199",4029,352,104.5
"359200",4164,361,108.5
"359201",4297,355,112.5
"359202",4330,355,113.5
"359203",4428,341.5,116.5
"359204",4558,328.5,120.5
"359205",4625,295,122.5
"359206",4692,287,124.5
"359207",4725,272,125.5
"359208",4758,242.5,126.5
"359209",4791,219,127.5
"359210",4824,204.5,128.5
"359211",4857,207,129.5
"359212",4894,214,130.5
"359213",4978,277.5,132.5
"359214",5143,399,136.5
"359215",5313,482,140.5
"359216",5480,542.5,144.5
"359217",5521,552,145.5
"359218",5638,561,148.5
"359219",5806,569.5,152.5
"359220",5979,586.5,156.5
"359221",6151,592.5,160.5
"359222",6191,578.5,161.5
"359223",6315,580,164.5
"359224",6489,553,168.5
"359225",6576,548,170.5
"359226",6660,514,172.5
"359227",6746,510,174.5
"359228",6833,474,176.5
"359229",6877,459,177.5
"359230",6921,451.5,178.5
"359231",6964,444.5,179.5
"359232",7009,425,180.5
"359233",7054,389,181.5
"359234",7195,322.5,184.5
"359235",7356,146.5,188.5
"359236",7514,143,192.5
"359237",7552,179.5,193.5
"359238",7824,273.5,200.5
"359239",7972,259.5,204.5
"359240",8119,167.5,208.5
"359241",8156,157,209.5
"359242",8310,239,212.5
"359243",8530,419,216.5
"359244",8762,541,220.5
"359245",8996,611,224.5
"359246",9054,621,225.5
"359247",9226,638,228.5
"359248",9451,645,232.5
"359249",9675,660,236.5
"359250",9900,637.5,240.5
"359251",9954,605,241.5
"359252",10009,579.5,242.5
"359253",10063,569.5,243.5
"359254",10118,577,244.5
"359255",10173,564,245.5
"359256",10230,535,246.5
"359257",10286,511.5,247.5
"359258",10344,504,248.5
"359259",10400,496,249.5
