depth	min	max	median	mean
2	73	482	269	272
10	204	599	400	399
20	376	782	575	582
30	559	1018	791	790
40	768	1241	1004	1005
50	1000	1500	1235	1236
60	1228	1765	1492	1493
70	1468	2050	1760	1754
80	1721	2357	2038	2039
100	2293	2978	2636	2638
110	2633	3266	2945	2945
120	2936	3559	3249	3251
130	3251	3868	3560	3559
140	3549	4201	3866	3872
150	3864	4500	4180	4178
160	4187	4801	4503	4498
170	4490	5126	4802	4807
180	4785	5452	5115	5112
190	5102	5782	5451	5448
200	5461	6118	5795	5788
210	5783	6419	6102	6098
220	6083	6701	6402	6394
230	6376	6973	6691	6686
240	6669	7233	6967	6966
250	6969	7490	7239	7234
260	7223	7733	7487	7483
270	7468	7961	7720	7722
280	7709	8192	7947	7949
290	7902	8417	8158	8160
300	8078	8623	8353	8355
310	8237	8837	8524	8528
