depth	min	max	median	mean
100	-17	387	178	183
104	49	430	234	236
108	103	473	289	290
112	162	516	344	344
116	226	565	400	398
120	288	622	453	452
124	351	659	505	503
128	403	701	554	550
132	447	750	599	599
136	498	798	651	650
140	556	858	703	702
144	598	891	750	749
148	651	942	800	799
152	700	996	848	850
156	743	1049	901	899
160	796	1096	947	947
164	841	1136	994	993
168	897	1181	1042	1042
172	951	1220	1088	1090
176	998	1271	1137	1136
180	1033	1332	1185	1183
184	1083	1374	1227	1227
188	1131	1425	1273	1273
192	1172	1469	1320	1321
196	1228	1520	1371	1370
200	1264	1573	1417	1417
204	1312	1615	1466	1465
208	1369	1664	1518	1515
212	1412	1712	1566	1564
216	1467	1768	1612	1613
220	1514	1820	1661	1663
224	1570	1863	1710	1711
228	1606	1911	1758	1761
232	1650	1969	1809	1811
236	1699	2029	1860	1862
240	1754	2098	1911	1914
244	1797	2152	1967	1966
248	1840	2223	2025	2023
250	1866	2268	2052	2052
