depth	min	max	median	mean
2	457	964	718	714
6	587	1092	840	843
10	781	1334	1053	1051
14	1075	1697	1380	1383
18	1411	2258	1816	1819
22	1815	2707	2270	2268
26	2282	3117	2672	2680
30	2772	3484	3115	3116
34	3140	3835	3470	3477
38	3397	4122	3758	3758
42	3662	4440	4043	4046
46	3942	4583	4280	4275
50	4160	4769	4491	4486
54	4371	5003	4702	4697
58	4573	5261	4918	4916
62	4754	5539	5145	5144
66	4990	5754	5394	5394
70	5376	5977	5671	5670
74	5618	6222	5931	5929
78	5838	6426	6156	6153
82	6026	6632	6358	6350
86	6246	6841	6555	6554
90	6463	7022	6748	6745
94	6667	7203	6947	6942
98	6852	7415	7141	7140
102	7017	7616	7311	7314
106	7225	7743	7478	7478
110	7413	7890	7653	7656
114	7591	8087	7837	7839
118	7764	8299	8021	8023
122	7933	8527	8207	8209
126	8119	8703	8402	8409
130	8319	8889	8601	8607
134	8540	9100	8805	8807
138	8723	9301	9003	9008
142	8867	9530	9205	9197
146	9112	9664	9386	9392
150	9290	9824	9555	9553
154	9442	9952	9696	9691
158	9575	10088	9818	9817
162	9654	10223	9940	9940
166	9805	10328	10059	10062
170	9939	10475	10200	10198
174	10087	10647	10354	10356
178	10237	10872	10533	10539
182	10389	11134	10740	10748
186	10646	11419	11027	11028
190	10926	11687	11298	11295
194	11183	11899	11528	11534
198	11372	12115	11722	11732
202	11542	12250	11872	11883
206	11610	12359	11963	11974
